ts_event_utc,ts_recv_utc,price,size,bid,ask,spread_points,quote_state,action,side,flags,sequence,publisher_id,instrument_id,rtype,source_file
2020-03-16 13:45:52.573582619+00:00,2020-03-16 13:45:52.573775749+00:00,7106.0,1,7106.0,7110.25,4.25,VALID,T,A,0,4703859,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:52.874995135+00:00,2020-03-16 13:45:52.875197104+00:00,7106.0,3,7106.0,7107.5,1.5,VALID,T,A,0,4704196,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:52.972549223+00:00,2020-03-16 13:45:52.972724177+00:00,7106.0,4,7106.0,7107.25,1.25,VALID,T,A,0,4704375,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.023720063+00:00,2020-03-16 13:45:53.023890081+00:00,7106.0,1,7106.0,7106.5,0.5,VALID,T,A,0,4704412,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.070765987+00:00,2020-03-16 13:45:53.070962285+00:00,7106.0,20,7106.0,7106.5,0.5,VALID,T,A,0,4704578,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.079751275+00:00,2020-03-16 13:45:53.079979538+00:00,7105.0,2,7105.0,7105.75,0.75,VALID,T,A,0,4704592,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.499237061+00:00,2020-03-16 13:45:53.499548496+00:00,7105.0,4,7105.0,7105.25,0.25,VALID,T,A,0,4705145,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.499260887+00:00,2020-03-16 13:45:53.499593276+00:00,7105.0,4,7105.0,7105.25,0.25,VALID,T,A,0,4705146,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.499559895+00:00,2020-03-16 13:45:53.499785953+00:00,7105.0,2,7105.0,7105.25,0.25,VALID,T,A,0,4705154,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.499795533+00:00,2020-03-16 13:45:53.500002238+00:00,7105.25,1,7105.0,7105.25,0.25,VALID,T,B,0,4705158,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.500014513+00:00,2020-03-16 13:45:53.500227903+00:00,7105.0,1,7105.0,7105.5,0.5,VALID,T,A,0,4705160,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.513960109+00:00,2020-03-16 13:45:53.514159147+00:00,7105.25,1,7105.0,7105.25,0.25,VALID,T,B,0,4705175,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.514168323+00:00,2020-03-16 13:45:53.514348567+00:00,7105.0,1,7105.0,7105.5,0.5,VALID,T,A,0,4705177,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.527588739+00:00,2020-03-16 13:45:53.527825434+00:00,7105.5,2,7105.0,7105.25,0.25,VALID,T,B,0,4705210,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.527588739+00:00,2020-03-16 13:45:53.527825434+00:00,7105.25,1,7105.0,7105.25,0.25,VALID,T,B,0,4705210,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.532019087+00:00,2020-03-16 13:45:53.532221494+00:00,7105.75,2,7105.0,7105.75,0.75,VALID,T,B,0,4705215,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.533753329+00:00,2020-03-16 13:45:53.533935585+00:00,7105.5,1,7105.0,7105.5,0.5,VALID,T,B,0,4705220,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.601986059+00:00,2020-03-16 13:45:53.602159064+00:00,7105.0,5,7105.0,7106.0,1.0,VALID,T,A,0,4705343,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.638880313+00:00,2020-03-16 13:45:53.639048498+00:00,7105.0,1,7105.0,7106.0,1.0,VALID,T,A,0,4705398,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.774968423+00:00,2020-03-16 13:45:53.775308040+00:00,7105.0,1,7105.0,7105.75,0.75,VALID,T,A,0,4705563,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.774984241+00:00,2020-03-16 13:45:53.775308040+00:00,7105.0,1,7105.0,7105.75,0.75,VALID,T,A,0,4705563,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:53.775190533+00:00,2020-03-16 13:45:53.775460728+00:00,7105.0,4,7105.0,7105.75,0.75,VALID,T,A,0,4705565,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.014971673+00:00,2020-03-16 13:45:54.015167849+00:00,7105.0,5,7105.0,7105.75,0.75,VALID,T,A,0,4705943,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.051371187+00:00,2020-03-16 13:45:54.051568689+00:00,7105.0,1,7105.0,7105.75,0.75,VALID,T,A,0,4705986,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.051629939+00:00,2020-03-16 13:45:54.051834022+00:00,7105.0,10,7105.0,7105.75,0.75,VALID,T,A,0,4705988,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.057783901+00:00,2020-03-16 13:45:54.057966109+00:00,7105.0,1,7105.0,7105.75,0.75,VALID,T,A,0,4706008,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.179703973+00:00,2020-03-16 13:45:54.179972953+00:00,7105.0,16,7105.0,7105.75,0.75,VALID,T,A,0,4706110,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.205688379+00:00,2020-03-16 13:45:54.205899290+00:00,7105.0,2,7105.0,7105.25,0.25,VALID,T,A,0,4706124,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.237974287+00:00,2020-03-16 13:45:54.238310796+00:00,7105.0,1,7105.0,7105.25,0.25,VALID,T,A,0,4706152,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.248367399+00:00,2020-03-16 13:45:54.248558178+00:00,7105.0,1,7105.0,7105.25,0.25,VALID,T,A,0,4706158,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.407895125+00:00,2020-03-16 13:45:54.408111467+00:00,7105.5,2,7105.0,7105.25,0.25,VALID,T,B,0,4706227,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.407895125+00:00,2020-03-16 13:45:54.408111467+00:00,7105.25,1,7105.0,7105.25,0.25,VALID,T,B,0,4706227,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.408121713+00:00,2020-03-16 13:45:54.408335464+00:00,7105.0,1,7105.0,7105.5,0.5,VALID,T,A,0,4706229,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.480829477+00:00,2020-03-16 13:45:54.481030260+00:00,7105.0,1,7105.0,7105.25,0.25,VALID,T,A,0,4706291,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.486386627+00:00,2020-03-16 13:45:54.486592985+00:00,7105.0,1,7105.0,7105.25,0.25,VALID,T,A,0,4706308,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.499726109+00:00,2020-03-16 13:45:54.500111947+00:00,7105.25,1,7105.0,7105.25,0.25,VALID,T,B,0,4706322,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.499726109+00:00,2020-03-16 13:45:54.500111947+00:00,7105.5,1,7105.0,7105.25,0.25,VALID,T,B,0,4706322,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.509461709+00:00,2020-03-16 13:45:54.509703575+00:00,7105.0,3,7105.0,7105.5,0.5,VALID,T,A,0,4706355,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.538332873+00:00,2020-03-16 13:45:54.538698188+00:00,7105.25,1,7105.0,7105.25,0.25,VALID,T,B,0,4706431,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.538332873+00:00,2020-03-16 13:45:54.538698188+00:00,7105.5,1,7105.0,7105.25,0.25,VALID,T,B,0,4706431,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.538332873+00:00,2020-03-16 13:45:54.538698188+00:00,7105.75,3,7105.0,7105.25,0.25,VALID,T,B,0,4706431,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.538332873+00:00,2020-03-16 13:45:54.538698188+00:00,7106.0,1,7105.0,7105.25,0.25,VALID,T,B,0,4706431,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.538332873+00:00,2020-03-16 13:45:54.538698188+00:00,7106.75,1,7105.0,7105.25,0.25,VALID,T,B,0,4706431,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.538332873+00:00,2020-03-16 13:45:54.538698188+00:00,7107.75,3,7105.0,7105.25,0.25,VALID,T,B,0,4706431,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.538711101+00:00,2020-03-16 13:45:54.539006373+00:00,7105.0,1,7105.0,7107.25,2.25,VALID,T,A,0,4706434,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.552116365+00:00,2020-03-16 13:45:54.552299110+00:00,7105.0,1,7105.0,7107.25,2.25,VALID,T,A,0,4706442,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.555696845+00:00,2020-03-16 13:45:54.555871444+00:00,7105.0,1,7105.0,7107.25,2.25,VALID,T,A,0,4706446,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.561260819+00:00,2020-03-16 13:45:54.562753394+00:00,7107.25,2,7105.0,7107.25,2.25,VALID,T,B,0,4706459,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.561261073+00:00,2020-03-16 13:45:54.562753394+00:00,7107.75,1,7105.0,7107.75,2.75,VALID,T,B,0,4706459,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.561278597+00:00,2020-03-16 13:45:54.563017815+00:00,7107.75,1,7105.25,7107.75,2.5,VALID,T,B,0,4706461,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.561278931+00:00,2020-03-16 13:45:54.563127099+00:00,7107.75,1,7105.25,7107.75,2.5,VALID,T,B,0,4706462,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.561279185+00:00,2020-03-16 13:45:54.563127099+00:00,7107.75,2,7105.25,7107.75,2.5,VALID,T,B,0,4706462,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.561684765+00:00,2020-03-16 13:45:54.563448656+00:00,7107.75,1,7105.25,7107.5,2.25,VALID,T,B,0,4706465,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.561684765+00:00,2020-03-16 13:45:54.563448656+00:00,7107.5,1,7105.25,7107.5,2.25,VALID,T,B,0,4706465,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.562767043+00:00,2020-03-16 13:45:54.563753309+00:00,7107.75,1,7105.25,7107.75,2.5,VALID,T,B,0,4706467,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.562767297+00:00,2020-03-16 13:45:54.563753309+00:00,7107.75,2,7105.25,7107.75,2.5,VALID,T,B,0,4706467,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.563025535+00:00,2020-03-16 13:45:54.563891442+00:00,7107.75,1,7105.25,7107.75,2.5,VALID,T,B,0,4706468,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.563025787+00:00,2020-03-16 13:45:54.563891442+00:00,7107.75,2,7105.25,7107.75,2.5,VALID,T,B,0,4706468,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.564054451+00:00,2020-03-16 13:45:54.565674509+00:00,7110.75,2,7110.25,7110.75,0.5,VALID,T,B,0,4706481,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.564054451+00:00,2020-03-16 13:45:54.565674509+00:00,7111.0,2,7110.25,7110.75,0.5,VALID,T,B,0,4706481,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.565690681+00:00,2020-03-16 13:45:54.566368923+00:00,7111.0,4,7110.5,7111.0,0.5,VALID,T,B,0,4706485,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.567916789+00:00,2020-03-16 13:45:54.568110266+00:00,7106.0,1,7106.0,7109.25,3.25,VALID,T,A,0,4706507,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.630937859+00:00,2020-03-16 13:45:54.631128754+00:00,7105.0,1,7105.0,7111.75,6.75,VALID,T,A,0,4706814,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.747911587+00:00,2020-03-16 13:45:54.748112016+00:00,7105.0,1,7105.0,7111.75,6.75,VALID,T,A,0,4707351,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:54.866596915+00:00,2020-03-16 13:45:54.866816856+00:00,7110.0,2,7110.0,7111.0,1.0,VALID,T,A,0,4707736,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.001991943+00:00,2020-03-16 13:45:55.003194095+00:00,7105.0,2,7105.0,7109.75,4.75,VALID,T,A,0,4708088,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.001993797+00:00,2020-03-16 13:45:55.003242859+00:00,7105.0,2,7105.0,7106.5,1.5,VALID,T,A,0,4708089,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.003210023+00:00,2020-03-16 13:45:55.004296691+00:00,7105.0,1,7105.0,7106.5,1.5,VALID,T,A,0,4708099,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.004311487+00:00,2020-03-16 13:45:55.005471843+00:00,7105.0,1,7105.0,7106.25,1.25,VALID,T,A,0,4708103,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.004835493+00:00,2020-03-16 13:45:55.005629500+00:00,7106.25,2,7105.0,7106.25,1.25,VALID,T,B,0,4708105,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.004853077+00:00,2020-03-16 13:45:55.005686392+00:00,7105.0,1,7105.25,7106.25,1.0,VALID,T,A,0,4708106,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.005063265+00:00,2020-03-16 13:45:55.005740612+00:00,7106.25,2,7105.0,7106.25,1.25,VALID,T,B,0,4708107,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.005794607+00:00,2020-03-16 13:45:55.006216614+00:00,7106.0,2,7105.0,7106.0,1.0,VALID,T,B,0,4708116,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.013737597+00:00,2020-03-16 13:45:55.014115744+00:00,7107.5,1,7107.5,7110.75,3.25,VALID,T,A,0,4708280,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.014259703+00:00,2020-03-16 13:45:55.014815942+00:00,7107.5,1,7107.5,7110.75,3.25,VALID,T,A,0,4708293,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.015147507+00:00,2020-03-16 13:45:55.015451489+00:00,7107.5,1,7107.5,7110.5,3.0,VALID,T,A,0,4708311,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.015392609+00:00,2020-03-16 13:45:55.015600025+00:00,7107.5,2,7107.5,7110.5,3.0,VALID,T,A,0,4708314,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.015733905+00:00,2020-03-16 13:45:55.016051287+00:00,7107.0,1,7107.0,7110.25,3.25,VALID,T,A,0,4708319,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.034529209+00:00,2020-03-16 13:45:55.034728665+00:00,7105.0,1,7105.0,7106.5,1.5,VALID,T,A,0,4708452,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.034765049+00:00,2020-03-16 13:45:55.035025638+00:00,7105.0,1,7105.0,7106.25,1.25,VALID,T,A,0,4708458,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:55.035054125+00:00,2020-03-16 13:45:55.035327191+00:00,7105.0,1,7105.0,7106.0,1.0,VALID,T,A,0,4708462,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
