trade_number,entry_time,route,quantity,buy_entry,buy_exit,buy_net,buy_commission,buy_exit_signal,sell_entry,sell_exit,sell_net,sell_commission,sell_exit_signal,entry_dt,month,year,control_pair_net,buy_target,sell_target,control_outcome,reference_price,target_points,derived_buy_target,derived_sell_target,scenario,entry_slip_ticks,candidate_direction,candidate_entry,candidate_exit,candidate_exit_reason,candidate_net,delta_vs_control,continuity_assumption,known_crisis_case
292,2020-09-14 09:30,NY,2,11243.0,11255.75,501.0,9.0,NQ09B BUY NY N130 TP2,11242.5,11243.75,-59.0,9.0,NQ09B SELL NY STOP,2020-09-14 09:30:00,2020-09,2020,442.0,True,False,BUY_TARGET,11242.75,12.75,11255.75,11229.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11244.0,11255.75,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
293,2020-09-15 09:30,NY,2,11418.0,11416.75,-59.0,9.0,NQ09B BUY NY STOP,11417.5,11418.75,-59.0,9.0,NQ09B SELL NY STOP,2020-09-15 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,11417.75,12.75,11430.75,11404.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11419.0,11416.75,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
294,2020-09-16 09:30,NY,2,11453.0,11451.75,-59.0,9.0,NQ09B BUY NY STOP,11452.5,11453.75,-59.0,9.0,NQ09B SELL NY STOP,2020-09-16 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,11452.75,12.75,11465.75,11439.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11454.0,11451.75,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
295,2020-09-16 18:00,WEEKDAY_WEAK,1,11257.25,11265.25,155.5,4.5,NQ09B BUY WEEKDAY 1800 D80,11256.75,11258.0,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-16 18:00:00,2020-09,2020,126.0,True,False,BUY_TARGET,11257.0,8.0,11265.25,11248.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11258.25,11265.25,ORIGINAL_TARGET,135.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
296,2020-09-17 09:30,NY,2,10949.5,10948.25,-59.0,9.0,NQ09B BUY NY STOP,10949.0,10950.25,-59.0,9.0,NQ09B SELL NY STOP,2020-09-17 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,10949.25,12.75,10962.25,10936.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,10950.5,10948.25,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
297,2020-09-17 18:00,WEEKDAY_WEAK,1,11066.75,11065.5,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11066.25,11067.5,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-17 18:00:00,2020-09,2020,-59.0,False,False,DOUBLE_STOP,11066.5,8.0,11074.75,11058.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11067.75,11065.5,ORIGINAL_SURVIVOR_STOP,-49.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
298,2020-09-18 09:30,NY,2,11115.75,11128.5,501.0,9.0,NQ09B BUY NY N130 TP2,11115.25,11116.5,-59.0,9.0,NQ09B SELL NY STOP,2020-09-18 09:30:00,2020-09,2020,442.0,True,False,BUY_TARGET,11115.5,12.75,11128.5,11102.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11116.75,11128.5,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
299,2020-09-20 18:00,WEEKLY,2,10920.25,10928.25,311.0,9.0,NQ09B BUY WEEKLY W80,10919.75,10921.0,-59.0,9.0,NQ09B SELL WEEKLY STOP,2020-09-20 18:00:00,2020-09,2020,252.0,True,False,BUY_TARGET,10920.0,8.0,10928.25,10911.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,10921.25,10928.25,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
300,2020-09-21 09:30,NY,2,10758.0,10756.75,-59.0,9.0,NQ09B BUY NY STOP,10757.5,10744.75,501.0,9.0,NQ09B SELL NY N130 TP2,2020-09-21 09:30:00,2020-09,2020,442.0,False,True,SELL_TARGET,10757.75,12.75,10770.75,10744.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,10756.5,10744.75,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
301,2020-09-21 18:00,WEEKDAY_WEAK,1,10966.5,10974.5,155.5,4.5,NQ09B BUY WEEKDAY 1800 D80,10966.0,10967.25,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-21 18:00:00,2020-09,2020,126.0,True,False,BUY_TARGET,10966.25,8.0,10974.5,10958.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,10967.5,10974.5,ORIGINAL_TARGET,135.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
302,2020-09-22 09:30,NY,2,11067.5,11066.25,-59.0,9.0,NQ09B BUY NY STOP,11067.0,11068.25,-59.0,9.0,NQ09B SELL NY STOP,2020-09-22 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,11067.25,12.75,11080.25,11054.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11068.5,11066.25,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
303,2020-09-23 09:30,NY,2,11153.25,11152.0,-59.0,9.0,NQ09B BUY NY STOP,11152.75,11154.0,-59.0,9.0,NQ09B SELL NY STOP,2020-09-23 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,11153.0,12.75,11166.0,11140.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11154.25,11152.0,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
304,2020-09-24 09:30,NY,2,10719.75,10718.5,-59.0,9.0,NQ09B BUY NY STOP,10719.25,10720.5,-59.0,9.0,NQ09B SELL NY STOP,2020-09-24 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,10719.5,12.75,10732.5,10706.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,10720.75,10718.5,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
305,2020-09-24 18:00,WEEKDAY_PREMIUM,2,10914.5,10922.5,311.0,9.0,NQ09B BUY WEEKDAY 1800 D80,10914.0,10915.25,-59.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-09-24 18:00:00,2020-09,2020,252.0,True,False,BUY_TARGET,10914.25,8.0,10922.5,10906.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,10915.5,10922.5,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
306,2020-09-25 09:30,NY,2,10895.5,10908.25,501.0,9.0,NQ09B BUY NY N130 TP2,10895.0,10896.25,-59.0,9.0,NQ09B SELL NY STOP,2020-09-25 09:30:00,2020-09,2020,442.0,True,False,BUY_TARGET,10895.25,12.75,10908.25,10882.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,10896.5,10908.25,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
307,2020-09-27 18:00,WEEKLY,2,11145.25,11153.25,311.0,9.0,NQ09B BUY WEEKLY W80,11144.75,11146.0,-59.0,9.0,NQ09B SELL WEEKLY STOP,2020-09-27 18:00:00,2020-09,2020,252.0,True,False,BUY_TARGET,11145.0,8.0,11153.25,11136.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11146.25,11153.25,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
308,2020-09-28 09:30,NY,2,11341.0,11339.75,-59.0,9.0,NQ09B BUY NY STOP,11340.5,11341.75,-59.0,9.0,NQ09B SELL NY STOP,2020-09-28 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,11340.75,12.75,11353.75,11327.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11342.0,11339.75,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
309,2020-09-29 09:30,NY,2,11346.25,11345.0,-59.0,9.0,NQ09B BUY NY STOP,11345.75,11333.0,501.0,9.0,NQ09B SELL NY N130 TP2,2020-09-29 09:30:00,2020-09,2020,442.0,False,True,SELL_TARGET,11346.0,12.75,11359.0,11333.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,11344.75,11333.0,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
310,2020-09-29 18:00,WEEKDAY_WEAK,1,11321.25,11320.0,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11320.75,11322.0,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-29 18:00:00,2020-09,2020,-59.0,False,False,DOUBLE_STOP,11321.0,8.0,11329.25,11312.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11322.25,11320.0,ORIGINAL_SURVIVOR_STOP,-49.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
311,2020-09-30 09:30,NY,2,11320.25,11319.0,-59.0,9.0,NQ09B BUY NY STOP,11319.75,11321.0,-59.0,9.0,NQ09B SELL NY STOP,2020-09-30 09:30:00,2020-09,2020,-118.0,False,False,DOUBLE_STOP,11320.0,12.75,11333.0,11307.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11321.25,11319.0,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
312,2020-10-01 09:30,NY,2,11555.75,11554.5,-59.0,9.0,NQ09B BUY NY STOP,11555.25,11556.5,-59.0,9.0,NQ09B SELL NY STOP,2020-10-01 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11555.5,12.75,11568.5,11542.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11556.75,11554.5,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
313,2020-10-02 09:30,NY,2,11316.5,11315.25,-59.0,9.0,NQ09B BUY NY STOP,11316.0,11303.25,501.0,9.0,NQ09B SELL NY N130 TP2,2020-10-02 09:30:00,2020-10,2020,442.0,False,True,SELL_TARGET,11316.25,12.75,11329.25,11303.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,11315.0,11303.25,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
314,2020-10-04 18:00,WEEKLY,2,11308.75,11316.75,311.0,9.0,NQ09B BUY WEEKLY W80,11308.25,11309.5,-59.0,9.0,NQ09B SELL WEEKLY STOP,2020-10-04 18:00:00,2020-10,2020,252.0,True,False,BUY_TARGET,11308.5,8.0,11316.75,11300.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11309.75,11316.75,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
315,2020-10-05 09:30,NY,2,11325.5,11324.25,-59.0,9.0,NQ09B BUY NY STOP,11325.0,11326.25,-59.0,9.0,NQ09B SELL NY STOP,2020-10-05 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11325.25,12.75,11338.25,11312.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11326.5,11324.25,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
316,2020-10-06 09:30,NY,2,11447.25,11446.0,-59.0,9.0,NQ09B BUY NY STOP,11446.75,11448.0,-59.0,9.0,NQ09B SELL NY STOP,2020-10-06 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11447.0,12.75,11460.0,11434.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11448.25,11446.0,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
317,2020-10-06 18:00,WEEKDAY_PREMIUM,2,11220.75,11219.5,-59.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,11220.25,11212.25,311.0,9.0,NQ09B SELL WEEKDAY 1800 D80,2020-10-06 18:00:00,2020-10,2020,252.0,False,True,SELL_TARGET,11220.5,8.0,11228.75,11212.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,11219.25,11212.25,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
318,2020-10-07 09:30,NY,2,11385.75,11384.5,-59.0,9.0,NQ09B BUY NY STOP,11385.25,11386.5,-59.0,9.0,NQ09B SELL NY STOP,2020-10-07 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11385.5,12.75,11398.5,11372.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11386.75,11384.5,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
319,2020-10-08 09:30,NY,2,11571.75,11570.5,-59.0,9.0,NQ09B BUY NY STOP,11571.25,11572.5,-59.0,9.0,NQ09B SELL NY STOP,2020-10-08 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11571.5,12.75,11584.5,11558.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11572.75,11570.5,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
320,2020-10-08 18:00,WEEKDAY_WEAK,1,11562.25,11561.0,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11561.75,11563.0,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-10-08 18:00:00,2020-10,2020,-59.0,False,False,DOUBLE_STOP,11562.0,8.0,11570.25,11553.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11563.25,11561.0,ORIGINAL_SURVIVOR_STOP,-49.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
321,2020-10-09 09:30,NY,2,11602.25,11601.0,-59.0,9.0,NQ09B BUY NY STOP,11601.75,11589.0,501.0,9.0,NQ09B SELL NY N130 TP2,2020-10-09 09:30:00,2020-10,2020,442.0,False,True,SELL_TARGET,11602.0,12.75,11615.0,11589.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,11600.75,11589.0,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
322,2020-10-11 18:00,WEEKLY,2,11723.0,11721.75,-59.0,9.0,NQ09B BUY WEEKLY STOP,11722.5,11714.5,311.0,9.0,NQ09B SELL WEEKLY W80,2020-10-11 18:00:00,2020-10,2020,252.0,False,True,SELL_TARGET,11722.75,8.0,11731.0,11714.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,11721.5,11714.5,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
323,2020-10-12 09:30,NY,2,11912.0,11910.75,-59.0,9.0,NQ09B BUY NY STOP,11911.5,11912.75,-59.0,9.0,NQ09B SELL NY STOP,2020-10-12 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11911.75,12.75,11924.75,11898.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11913.0,11910.75,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
324,2020-10-12 18:00,WEEKDAY_WEAK,1,12100.25,12099.0,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,12099.75,12101.0,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-10-12 18:00:00,2020-10,2020,-59.0,False,False,DOUBLE_STOP,12100.0,8.0,12108.25,12091.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,12101.25,12099.0,ORIGINAL_SURVIVOR_STOP,-49.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
325,2020-10-13 09:30,NY,2,12151.0,12149.75,-59.0,9.0,NQ09B BUY NY STOP,12150.5,12151.75,-59.0,9.0,NQ09B SELL NY STOP,2020-10-13 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,12150.75,12.75,12163.75,12137.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,12152.0,12149.75,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
326,2020-10-13 18:00,WEEKDAY_WEAK,1,12080.0,12078.75,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,12079.5,12080.75,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-10-13 18:00:00,2020-10,2020,-59.0,False,False,DOUBLE_STOP,12079.75,8.0,12088.0,12071.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,12081.0,12078.75,ORIGINAL_SURVIVOR_STOP,-49.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
327,2020-10-14 09:30,NY,2,12111.5,12110.25,-59.0,9.0,NQ09B BUY NY STOP,12111.0,12112.25,-59.0,9.0,NQ09B SELL NY STOP,2020-10-14 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,12111.25,12.75,12124.25,12098.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,12112.5,12110.25,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
328,2020-10-14 18:00,WEEKDAY_PREMIUM,2,11950.25,11949.0,-59.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,11949.75,11951.0,-59.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-10-14 18:00:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11950.0,8.0,11958.25,11941.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11951.25,11949.0,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
329,2020-10-15 09:30,NY,2,11775.5,11774.25,-59.0,9.0,NQ09B BUY NY STOP,11775.0,11762.25,501.0,9.0,NQ09B SELL NY N130 TP2,2020-10-15 09:30:00,2020-10,2020,442.0,False,True,SELL_TARGET,11775.25,12.75,11788.25,11762.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,11774.0,11762.25,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
330,2020-10-16 09:30,NY,2,11961.25,11960.0,-59.0,9.0,NQ09B BUY NY STOP,11960.75,11962.0,-59.0,9.0,NQ09B SELL NY STOP,2020-10-16 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11961.0,12.75,11974.0,11948.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11962.25,11960.0,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
331,2020-10-18 18:00,WEEKLY,2,11817.0,11825.0,311.0,9.0,NQ09B BUY WEEKLY W80,11816.5,11817.75,-59.0,9.0,NQ09B SELL WEEKLY STOP,2020-10-18 18:00:00,2020-10,2020,252.0,True,False,BUY_TARGET,11816.75,8.0,11825.0,11808.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11818.0,11825.0,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
332,2020-10-19 09:30,NY,2,11909.75,11908.5,-59.0,9.0,NQ09B BUY NY STOP,11909.25,11910.5,-59.0,9.0,NQ09B SELL NY STOP,2020-10-19 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11909.5,12.75,11922.5,11896.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11910.75,11908.5,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
333,2020-10-19 18:00,WEEKDAY_PREMIUM,2,11697.75,11705.75,311.0,9.0,NQ09B BUY WEEKDAY 1800 D80,11697.25,11698.5,-59.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-10-19 18:00:00,2020-10,2020,252.0,True,False,BUY_TARGET,11697.5,8.0,11705.75,11689.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11698.75,11705.75,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
334,2020-10-20 09:30,NY,2,11666.75,11665.5,-59.0,9.0,NQ09B BUY NY STOP,11666.25,11667.5,-59.0,9.0,NQ09B SELL NY STOP,2020-10-20 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11666.5,12.75,11679.5,11653.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11667.75,11665.5,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
335,2020-10-20 18:00,WEEKDAY_WEAK,1,11675.5,11674.25,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11675.0,11676.25,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-10-20 18:00:00,2020-10,2020,-59.0,False,False,DOUBLE_STOP,11675.25,8.0,11683.5,11667.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11676.5,11674.25,ORIGINAL_SURVIVOR_STOP,-49.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
336,2020-10-21 09:30,NY,2,11670.25,11669.0,-59.0,9.0,NQ09B BUY NY STOP,11669.75,11657.0,501.0,9.0,NQ09B SELL NY N130 TP2,2020-10-21 09:30:00,2020-10,2020,442.0,False,True,SELL_TARGET,11670.0,12.75,11683.0,11657.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,SELL,11668.75,11657.0,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
337,2020-10-22 09:30,NY,2,11686.5,11685.25,-59.0,9.0,NQ09B BUY NY STOP,11686.0,11687.25,-59.0,9.0,NQ09B SELL NY STOP,2020-10-22 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11686.25,12.75,11699.25,11673.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11687.5,11685.25,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
338,2020-10-23 09:30,NY,2,11677.75,11676.5,-59.0,9.0,NQ09B BUY NY STOP,11677.25,11678.5,-59.0,9.0,NQ09B SELL NY STOP,2020-10-23 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11677.5,12.75,11690.5,11664.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11678.75,11676.5,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
339,2020-10-25 18:00,WEEKLY,2,11634.25,11633.0,-59.0,9.0,NQ09B BUY WEEKLY STOP,11633.75,11635.0,-59.0,9.0,NQ09B SELL WEEKLY STOP,2020-10-25 18:00:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11634.0,8.0,11642.25,11625.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11635.25,11633.0,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
340,2020-10-26 09:30,NY,2,11576.0,11574.75,-59.0,9.0,NQ09B BUY NY STOP,11575.5,11576.75,-59.0,9.0,NQ09B SELL NY STOP,2020-10-26 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11575.75,12.75,11588.75,11562.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11577.0,11574.75,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
341,2020-10-27 09:30,NY,2,11535.25,11548.0,501.0,9.0,NQ09B BUY NY N130 TP2,11534.75,11536.0,-59.0,9.0,NQ09B SELL NY STOP,2020-10-27 09:30:00,2020-10,2020,442.0,True,False,BUY_TARGET,11535.0,12.75,11548.0,11522.0,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11536.25,11548.0,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
342,2020-10-27 18:00,WEEKDAY_WEAK,1,11558.75,11557.5,-29.5,4.5,NQ09B BUY WEEKDAY 1800 STOP,11558.25,11559.5,-29.5,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-10-27 18:00:00,2020-10,2020,-59.0,False,False,DOUBLE_STOP,11558.5,8.0,11566.75,11550.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11559.75,11557.5,ORIGINAL_SURVIVOR_STOP,-49.5,9.5,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
343,2020-10-28 09:30,NY,2,11400.75,11413.5,501.0,9.0,NQ09B BUY NY N130 TP2,11400.25,11401.5,-59.0,9.0,NQ09B SELL NY STOP,2020-10-28 09:30:00,2020-10,2020,442.0,True,False,BUY_TARGET,11400.5,12.75,11413.5,11387.5,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11401.75,11413.5,ORIGINAL_TARGET,461.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
344,2020-10-28 18:00,WEEKDAY_PREMIUM,2,11180.75,11188.75,311.0,9.0,NQ09B BUY WEEKDAY 1800 D80,11180.25,11181.5,-59.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-10-28 18:00:00,2020-10,2020,252.0,True,False,BUY_TARGET,11180.5,8.0,11188.75,11172.25,CONTROL_DERIVED_2T_ENTRY_SLIP,2,BUY,11181.75,11188.75,ORIGINAL_TARGET,271.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
345,2020-10-29 09:30,NY,2,11190.0,11188.75,-59.0,9.0,NQ09B BUY NY STOP,11189.5,11190.75,-59.0,9.0,NQ09B SELL NY STOP,2020-10-29 09:30:00,2020-10,2020,-118.0,False,False,DOUBLE_STOP,11189.75,12.75,11202.75,11176.75,CONTROL_DERIVED_2T_ENTRY_SLIP,2,EITHER_FIRST_PROOF,11191.0,11188.75,ORIGINAL_SURVIVOR_STOP,-99.0,19.0,CONTINUOUS_PATH_NO_HALT_OR_GAP,False
