trade_number,entry_time_et,route,source_status,active_symbol,control_pair_net,profile,execution_mode,stop_mode,extra_ticks,status,direction,proof_time_utc,proof_trigger,entry_time_utc,entry_price,target,stop,trade_taken,exit_reason,exit_time_utc,exit_price,candidate_net,delta_vs_control,chase_points,spread,max_gap_before_proof_seconds,entry_index,limit_price
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23093.0,23081.5,23092.5,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23094.75,-79.0,-411.0,0.0,1.75,0.003986258,,
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23092.75,23081.5,23092.5,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23095.0,-99.0,-431.0,0.0,1.75,0.003986258,,
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23092.5,23081.5,23092.5,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23095.25,-119.0,-451.0,0.0,1.75,0.003986258,,
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23092.0,23081.5,23092.5,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23095.75,-159.0,-491.0,0.0,1.75,0.003986258,,
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23093.0,23081.5,23094.0,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23094.75,-79.0,-411.0,0.0,1.75,0.003986258,,
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23092.75,23081.5,23093.75,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23095.0,-99.0,-431.0,0.0,1.75,0.003986258,,
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23092.5,23081.5,23093.5,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23095.25,-119.0,-451.0,0.0,1.75,0.003986258,,
2179,2025-08-05 18:00,WEEKDAY_PREMIUM,VALIDATED_SOURCE,NQU5,332.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-05 22:00:00.021693303+00:00,23091.0,2025-08-05 22:00:01.092669347+00:00,23092.0,23081.5,23093.0,True,LIVE_STOP,2025-08-05 22:00:01.092669347+00:00,23095.75,-159.0,-491.0,0.0,1.75,0.003986258,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.0,-69.0,49.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.25,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.25,-89.0,29.0,0.25,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.5,-109.0,9.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23171.0,-129.0,-11.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.5,23153.0,23169.5,True,LIVE_STOP,2025-08-06 13:30:00.005499223+00:00,23169.75,-59.0,59.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.25,23153.0,23169.25,True,LIVE_STOP,2025-08-06 13:30:00.003183873+00:00,23169.5,-59.0,59.0,0.25,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23169.0,True,LIVE_STOP,2025-08-06 13:30:00.001585691+00:00,23169.5,-69.0,49.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_0P5_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23169.0,True,LIVE_STOP,2025-08-06 13:30:00.001585691+00:00,23170.0,-89.0,29.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.0,-69.0,49.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.25,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.25,-89.0,29.0,0.25,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.5,-109.0,9.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23167.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23171.0,-149.0,-31.0,1.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.5,23153.0,23169.5,True,LIVE_STOP,2025-08-06 13:30:00.005499223+00:00,23169.75,-59.0,59.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.25,23153.0,23169.25,True,LIVE_STOP,2025-08-06 13:30:00.003183873+00:00,23169.5,-59.0,59.0,0.25,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23169.0,True,LIVE_STOP,2025-08-06 13:30:00.001585691+00:00,23169.5,-69.0,49.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_1P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23167.5,23153.0,23168.5,True,LIVE_STOP,2025-08-06 13:30:00.001585691+00:00,23170.0,-109.0,9.0,1.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.0,-69.0,49.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.25,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.25,-89.0,29.0,0.25,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23170.5,-109.0,9.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23167.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.005568971+00:00,23171.0,-149.0,-31.0,1.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.5,23153.0,23169.5,True,LIVE_STOP,2025-08-06 13:30:00.005499223+00:00,23169.75,-59.0,59.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.25,23153.0,23169.25,True,LIVE_STOP,2025-08-06 13:30:00.003183873+00:00,23169.5,-59.0,59.0,0.25,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23168.0,23153.0,23169.0,True,LIVE_STOP,2025-08-06 13:30:00.001585691+00:00,23169.5,-69.0,49.0,0.5,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,OCO_LIMIT_2P0_TTL_1S,OCO_STOP_LIMIT,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.001585691+00:00,23167.5,23153.0,23168.5,True,LIVE_STOP,2025-08-06 13:30:00.001585691+00:00,23170.0,-109.0,9.0,1.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23171.25,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.104283871+00:00,23171.5,-19.0,99.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23171.0,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.104283871+00:00,23171.75,-39.0,79.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23170.75,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.104283871+00:00,23172.0,-59.0,59.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23170.25,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.104283871+00:00,23172.5,-99.0,19.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23171.25,23153.0,23172.25,True,LIVE_STOP,2025-08-06 13:30:00.384056049+00:00,23172.0,-39.0,79.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23171.0,23153.0,23172.0,True,LIVE_STOP,2025-08-06 13:30:00.344292941+00:00,23172.25,-59.0,59.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23170.75,23153.0,23171.75,True,LIVE_STOP,2025-08-06 13:30:00.336863837+00:00,23172.25,-69.0,49.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_100MS_CAP_0P5,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.104283871+00:00,23170.25,23153.0,23171.25,True,LIVE_STOP,2025-08-06 13:30:00.104283871+00:00,23172.5,-99.0,19.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23168.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.325873203+00:00,23170.0,-69.0,49.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23168.25,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.325873203+00:00,23170.25,-89.0,29.0,0.25,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23168.0,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.325873203+00:00,23170.5,-109.0,9.0,0.5,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23167.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.325873203+00:00,23171.0,-149.0,-31.0,1.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23168.5,23153.0,23169.5,True,LIVE_STOP,2025-08-06 13:30:00.325871031+00:00,23169.75,-59.0,59.0,0.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23168.25,23153.0,23169.25,True,LIVE_STOP,2025-08-06 13:30:00.284427385+00:00,23169.5,-59.0,59.0,0.25,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23168.0,23153.0,23169.0,True,LIVE_STOP,2025-08-06 13:30:00.284335633+00:00,23169.5,-69.0,49.0,0.5,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_250MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.260508419+00:00,23167.5,23153.0,23168.5,True,LIVE_STOP,2025-08-06 13:30:00.260508419+00:00,23169.75,-99.0,19.0,1.0,0.25,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23171.75,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.503782705+00:00,23172.25,-29.0,89.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23171.5,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.503782705+00:00,23172.5,-49.0,69.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23171.25,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.503782705+00:00,23172.75,-69.0,49.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23170.75,23153.0,23170.0,True,LIVE_STOP,2025-08-06 13:30:00.503782705+00:00,23173.25,-109.0,9.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23171.75,23153.0,23172.75,True,LIVE_STOP,2025-08-06 13:30:02.329742299+00:00,23172.75,-49.0,69.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23171.5,23153.0,23172.5,True,LIVE_STOP,2025-08-06 13:30:02.329742299+00:00,23173.0,-69.0,49.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23171.25,23153.0,23172.25,True,LIVE_STOP,2025-08-06 13:30:00.503782705+00:00,23172.75,-69.0,49.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_500MS_CAP_1P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,2025-08-06 13:30:00.503782705+00:00,23170.75,23153.0,23171.75,True,LIVE_STOP,2025-08-06 13:30:00.503782705+00:00,23173.25,-109.0,9.0,0.0,0.5,0.001463896,,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,0,SKIP_CHASE_CAP,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,,23166.25,,,False,,,,0.0,118.0,2.25,0.5,,270.0,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,1,SKIP_CHASE_CAP,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,,23166.0,,,False,,,,0.0,118.0,2.5,0.5,,270.0,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,2,SKIP_CHASE_CAP,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,,23165.75,,,False,,,,0.0,118.0,2.75,0.5,,270.0,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ORIGINAL_SURVIVOR_STOP,4,SKIP_CHASE_CAP,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,,23165.25,,,False,,,,0.0,118.0,3.25,0.5,,270.0,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,0,SKIP_CHASE_CAP,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,,23166.25,,,False,,,,0.0,118.0,2.25,0.5,,270.0,
2180,2025-08-06 09:30,NY,VALIDATED_SOURCE,NQU5,-118.0,CTRL_1S_CAP_2P0,CONTROLLER_MARKET,ONE_POINT_FROM_FILL,1,SKIP_CHASE_CAP,SELL,2025-08-06 13:30:00.001585691+00:00,23168.5,,23166.0,,,False,,,,0.0,118.0,2.5,0.5,,270.0,
