side,Trade number,route,entry_dt,exit_dt,net,points,at_route_cap,exit_bar_utc,authority_files_overlapping_exit_bar,full_5m_covered,full_30m_covered,best_authority_rank
BUY,1744,NY,2024-07-03 09:30:00,2024-07-03 09:30:00,571.0,14.5,False,2024-07-03T13:30:00+00:00,0,False,False,0
BUY,1755,WEEKLY,2024-07-14 18:00:00,2024-07-14 18:00:00,351.0,9.0,False,2024-07-14T22:00:00+00:00,0,False,False,0
BUY,1762,WEEKLY,2024-07-21 18:00:00,2024-07-21 18:00:00,351.0,9.0,False,2024-07-21T22:00:00+00:00,0,False,False,0
BUY,1764,NY,2024-07-23 09:30:00,2024-07-23 09:30:00,571.0,14.5,False,2024-07-23T13:30:00+00:00,0,False,False,0
BUY,1775,NY,2024-07-31 09:30:00,2024-07-31 09:30:00,551.0,14.0,False,2024-07-31T13:30:00+00:00,0,False,False,0
BUY,1787,NY,2024-08-08 09:30:00,2024-08-08 09:30:00,531.0,13.5,False,2024-08-08T13:30:00+00:00,0,False,False,0
BUY,1788,NY,2024-08-09 09:30:00,2024-08-09 09:30:00,541.0,13.75,False,2024-08-09T13:30:00+00:00,0,False,False,0
BUY,1804,NY,2024-08-27 09:30:00,2024-08-27 09:30:00,551.0,14.0,False,2024-08-27T13:30:00+00:00,0,False,False,0
BUY,1808,NY,2024-08-30 09:30:00,2024-08-30 09:30:00,551.0,14.0,False,2024-08-30T13:30:00+00:00,0,False,False,0
BUY,1809,WEEKLY,2024-09-01 18:00:00,2024-09-01 18:00:00,341.0,8.75,False,2024-09-01T22:00:00+00:00,0,False,False,0
BUY,1811,WEAK,2024-09-02 18:00:00,2024-09-02 18:00:00,175.5,9.0,False,2024-09-02T22:00:00+00:00,0,False,False,0
BUY,1813,WEAK,2024-09-03 18:00:00,2024-09-03 18:00:00,170.5,8.75,False,2024-09-03T22:00:00+00:00,0,False,False,0
BUY,1817,NY,2024-09-06 09:30:00,2024-09-06 09:30:00,541.0,13.75,False,2024-09-06T13:30:00+00:00,0,False,False,0
BUY,1822,NY,2024-09-12 09:30:00,2024-09-12 09:30:00,551.0,14.0,False,2024-09-12T13:30:00+00:00,0,False,False,0
BUY,1834,NY,2024-09-24 09:30:00,2024-09-24 09:30:00,571.0,14.5,False,2024-09-24T13:30:00+00:00,0,False,False,0
BUY,1838,WEEKLY,2024-09-29 18:00:00,2024-09-29 18:00:00,351.0,9.0,False,2024-09-29T22:00:00+00:00,0,False,False,0
BUY,1840,PREMIUM,2024-09-30 18:00:00,2024-09-30 18:00:00,351.0,9.0,False,2024-09-30T22:00:00+00:00,0,False,False,0
BUY,1842,WEAK,2024-10-01 18:00:00,2024-10-01 18:00:00,175.5,9.0,False,2024-10-01T22:00:00+00:00,0,False,False,0
BUY,1843,NY,2024-10-02 09:30:00,2024-10-02 09:30:00,571.0,14.5,False,2024-10-02T13:30:00+00:00,0,False,False,0
BUY,1864,WEEKLY,2024-10-20 18:00:00,2024-10-20 18:00:00,351.0,9.0,False,2024-10-20T22:00:00+00:00,0,False,False,0
BUY,1866,NY,2024-10-22 09:30:00,2024-10-22 09:30:00,581.0,14.75,False,2024-10-22T13:30:00+00:00,0,False,False,0
BUY,1872,WEEKLY,2024-10-27 18:00:00,2024-10-27 18:00:00,351.0,9.0,False,2024-10-27T22:00:00+00:00,0,False,False,0
BUY,1874,NY,2024-10-29 09:30:00,2024-10-29 09:30:00,581.0,14.75,False,2024-10-29T13:30:00+00:00,0,False,False,0
BUY,1876,PREMIUM,2024-10-30 18:00:00,2024-10-30 18:00:00,351.0,9.0,False,2024-10-30T22:00:00+00:00,0,False,False,0
BUY,1881,NY,2024-11-04 09:30:00,2024-11-04 09:30:00,571.0,14.5,False,2024-11-04T14:30:00+00:00,0,False,False,0
BUY,1887,NY,2024-11-08 09:30:00,2024-11-08 09:30:00,591.0,15.0,False,2024-11-08T14:30:00+00:00,0,False,False,0
BUY,1896,NY,2024-11-15 09:30:00,2024-11-15 09:30:00,581.0,14.75,False,2024-11-15T14:30:00+00:00,0,False,False,0
BUY,1897,WEEKLY,2024-11-17 18:00:00,2024-11-17 18:00:00,351.0,9.0,False,2024-11-17T23:00:00+00:00,0,False,False,0
BUY,1902,NY,2024-11-21 09:30:00,2024-11-21 09:30:00,581.0,14.75,False,2024-11-21T14:30:00+00:00,0,False,False,0
BUY,1910,NY,2024-11-28 09:30:00,2024-11-28 09:30:00,581.0,14.75,False,2024-11-28T14:30:00+00:00,0,False,False,0
BUY,1917,NY,2024-12-05 09:30:00,2024-12-05 09:30:00,591.0,15.0,False,2024-12-05T14:30:00+00:00,0,False,False,0
BUY,1920,NY,2024-12-09 09:30:00,2024-12-09 09:30:00,611.0,15.5,False,2024-12-09T14:30:00+00:00,0,False,False,0
BUY,1924,WEAK,2024-12-12 18:00:00,2024-12-12 18:00:00,185.5,9.5,False,2024-12-12T23:00:00+00:00,0,False,False,0
BUY,1926,WEEKLY,2024-12-15 18:00:00,2024-12-15 18:00:00,371.0,9.5,False,2024-12-15T23:00:00+00:00,0,False,False,0
BUY,1930,NY,2024-12-18 09:30:00,2024-12-18 09:30:00,621.0,15.75,False,2024-12-18T14:30:00+00:00,0,False,False,0
BUY,1931,PREMIUM,2024-12-18 18:00:00,2024-12-18 18:00:00,361.0,9.25,False,2024-12-18T23:00:00+00:00,0,False,False,0
BUY,1932,NY,2024-12-19 09:30:00,2024-12-19 09:30:00,611.0,15.5,False,2024-12-19T14:30:00+00:00,0,False,False,0
BUY,1934,NY,2024-12-20 09:30:00,2024-12-20 09:30:00,591.0,15.0,False,2024-12-20T14:30:00+00:00,0,False,False,0
BUY,1935,WEEKLY,2024-12-22 18:00:00,2024-12-22 18:00:00,361.0,9.25,False,2024-12-22T23:00:00+00:00,0,False,False,0
BUY,1937,NY,2024-12-24 09:30:00,2024-12-24 09:30:00,611.0,15.5,False,2024-12-24T14:30:00+00:00,0,False,False,0
BUY,1940,NY,2024-12-27 09:30:00,2024-12-27 09:30:00,611.0,15.5,False,2024-12-27T14:30:00+00:00,0,False,False,0
BUY,1946,NY,2025-01-02 09:30:00,2025-01-02 09:30:00,591.0,15.0,False,2025-01-02T14:30:00+00:00,0,False,False,0
BUY,1949,WEEKLY,2025-01-05 18:00:00,2025-01-05 18:00:00,361.0,9.25,False,2025-01-05T23:00:00+00:00,0,False,False,0
BUY,1952,NY,2025-01-08 09:30:00,2025-01-08 09:30:00,591.0,15.0,False,2025-01-08T14:30:00+00:00,0,False,False,0
BUY,1957,NY,2025-01-13 09:30:00,2025-01-13 09:30:00,581.0,14.75,False,2025-01-13T14:30:00+00:00,0,False,False,0
BUY,1962,WEEKLY,2025-01-19 18:00:00,2025-01-19 18:00:00,361.0,9.25,False,2025-01-19T23:00:00+00:00,0,False,False,0
BUY,1971,WEAK,2025-01-27 18:00:00,2025-01-27 18:00:00,180.5,9.25,False,2025-01-27T23:00:00+00:00,0,False,False,0
BUY,1972,NY,2025-01-28 09:30:00,2025-01-28 09:30:00,591.0,15.0,False,2025-01-28T14:30:00+00:00,0,False,False,0
BUY,1975,NY,2025-01-30 09:30:00,2025-01-30 09:30:00,611.0,15.5,False,2025-01-30T14:30:00+00:00,0,False,False,0
BUY,1988,NY,2025-02-10 09:30:00,2025-02-10 09:30:00,611.0,15.5,False,2025-02-10T14:30:00+00:00,0,False,False,0
BUY,1998,NY,2025-02-20 09:30:00,2025-02-20 09:30:00,611.0,15.5,False,2025-02-20T14:30:00+00:00,0,False,False,0
BUY,2000,WEEKLY,2025-02-23 18:00:00,2025-02-23 18:00:00,371.0,9.5,False,2025-02-23T23:00:00+00:00,0,False,False,0
BUY,2003,WEAK,2025-02-25 18:00:00,2025-02-25 18:00:00,180.5,9.25,False,2025-02-25T23:00:00+00:00,0,False,False,0
BUY,2005,PREMIUM,2025-02-26 18:00:00,2025-02-26 18:00:00,361.0,9.25,False,2025-02-26T23:00:00+00:00,0,False,False,0
BUY,2011,NY,2025-03-04 09:30:00,2025-03-04 09:30:00,581.0,14.75,False,2025-03-04T14:30:00+00:00,0,False,False,0
BUY,2012,PREMIUM,2025-03-04 18:00:00,2025-03-04 18:00:00,351.0,9.0,False,2025-03-04T23:00:00+00:00,0,False,False,0
BUY,2013,NY,2025-03-05 09:30:00,2025-03-05 09:30:00,581.0,14.75,False,2025-03-05T14:30:00+00:00,0,False,False,0
BUY,2014,PREMIUM,2025-03-05 18:00:00,2025-03-05 18:00:00,351.0,9.0,False,2025-03-05T23:00:00+00:00,0,False,False,0
BUY,2019,NY,2025-03-10 09:30:00,2025-03-10 09:30:00,571.0,14.5,False,2025-03-10T13:30:00+00:00,0,False,False,0
BUY,2026,WEEKLY,2025-03-16 18:00:00,2025-03-16 18:00:00,351.0,9.0,False,2025-03-16T22:00:00+00:00,0,False,False,0
BUY,2032,WEEKLY,2025-03-23 18:00:00,2025-03-23 18:00:00,351.0,9.0,False,2025-03-23T22:00:00+00:00,0,False,False,0
BUY,2033,NY,2025-03-24 09:30:00,2025-03-24 09:30:00,571.0,14.5,False,2025-03-24T13:30:00+00:00,0,False,False,0
BUY,2035,NY,2025-03-26 09:30:00,2025-03-26 09:30:00,581.0,14.75,False,2025-03-26T13:30:00+00:00,0,False,False,0
BUY,2036,NY,2025-03-27 09:30:00,2025-03-27 09:30:00,571.0,14.5,False,2025-03-27T13:30:00+00:00,0,False,False,0
BUY,2039,NY,2025-03-31 09:30:00,2025-03-31 09:30:00,551.0,14.0,False,2025-03-31T13:30:00+00:00,0,False,False,0
BUY,2043,PREMIUM,2025-04-02 18:00:00,2025-04-02 18:00:00,341.0,8.75,False,2025-04-02T22:00:00+00:00,0,False,False,0
BUY,2048,NY,2025-04-07 09:30:00,2025-04-07 09:30:00,501.0,12.75,False,2025-04-07T13:30:00+00:00,0,False,False,0
BUY,2051,WEAK,2025-04-08 18:00:00,2025-04-08 18:00:00,155.5,8.0,False,2025-04-08T22:00:00+00:00,0,False,False,0
BUY,2055,WEAK,2025-04-10 18:00:00,2025-04-10 18:00:00,165.5,8.5,False,2025-04-10T22:00:00+00:00,0,False,False,0
BUY,2056,NY,2025-04-11 09:30:00,2025-04-11 09:30:00,541.0,13.75,False,2025-04-11T13:30:00+00:00,0,False,False,0
BUY,2057,WEEKLY,2025-04-13 18:00:00,2025-04-13 18:00:00,331.0,8.5,False,2025-04-13T22:00:00+00:00,0,False,False,0
BUY,2058,NY,2025-04-14 09:30:00,2025-04-14 09:30:00,551.0,14.0,False,2025-04-14T13:30:00+00:00,0,False,False,0
BUY,2068,WEAK,2025-04-23 18:00:00,2025-04-23 18:00:00,165.5,8.5,False,2025-04-23T22:00:00+00:00,0,False,False,0
BUY,2069,NY,2025-04-24 09:30:00,2025-04-24 09:30:00,541.0,13.75,False,2025-04-24T13:30:00+00:00,0,False,False,0
BUY,2070,WEAK,2025-04-24 18:00:00,2025-04-24 18:00:00,170.5,8.75,False,2025-04-24T22:00:00+00:00,0,False,False,0
BUY,2071,NY,2025-04-25 09:30:00,2025-04-25 09:30:00,551.0,14.0,False,2025-04-25T13:30:00+00:00,0,False,False,0
BUY,2073,NY,2025-04-28 09:30:00,2025-04-28 09:30:00,551.0,14.0,False,2025-04-28T13:30:00+00:00,0,False,False,0
BUY,2078,NY,2025-05-01 09:30:00,2025-05-01 09:30:00,571.0,14.5,False,2025-05-01T13:30:00+00:00,0,False,False,0
BUY,2079,PREMIUM,2025-05-01 18:00:00,2025-05-01 18:00:00,351.0,9.0,False,2025-05-01T22:00:00+00:00,0,False,False,0
BUY,2081,WEEKLY,2025-05-04 18:00:00,2025-05-04 18:00:00,351.0,9.0,False,2025-05-04T22:00:00+00:00,0,False,False,0
BUY,2085,NY,2025-05-07 09:30:00,2025-05-07 09:30:00,571.0,14.5,False,2025-05-07T13:30:00+00:00,0,False,False,0
BUY,2091,NY,2025-05-14 09:30:00,2025-05-14 09:30:00,591.0,15.0,False,2025-05-14T13:30:00+00:00,0,False,False,0
BUY,2098,NY,2025-05-22 09:30:00,2025-05-22 09:30:00,591.0,15.0,False,2025-05-22T13:30:00+00:00,0,False,False,0
BUY,2099,WEAK,2025-05-22 18:00:00,2025-05-22 18:00:00,180.5,9.25,False,2025-05-22T22:00:00+00:00,0,False,False,0
BUY,2103,NY,2025-05-27 09:30:00,2025-05-27 09:30:00,591.0,15.0,False,2025-05-27T13:30:00+00:00,0,False,False,0
BUY,2114,NY,2025-06-05 09:30:00,2025-06-05 09:30:00,611.0,15.5,False,2025-06-05T13:30:00+00:00,0,False,False,0
BUY,2115,PREMIUM,2025-06-05 18:00:00,2025-06-05 18:00:00,361.0,9.25,False,2025-06-05T22:00:00+00:00,0,False,False,0
BUY,2116,NY,2025-06-06 09:30:00,2025-06-06 09:30:00,611.0,15.5,False,2025-06-06T13:30:00+00:00,0,False,False,0
BUY,2118,NY,2025-06-09 09:30:00,2025-06-09 09:30:00,611.0,15.5,False,2025-06-09T13:30:00+00:00,0,False,False,0
BUY,2125,NY,2025-06-16 09:30:00,2025-06-16 09:30:00,611.0,15.5,False,2025-06-16T13:30:00+00:00,0,False,False,0
BUY,2127,WEAK,2025-06-17 18:00:00,2025-06-17 18:00:00,185.5,9.5,False,2025-06-17T22:00:00+00:00,0,False,False,0
BUY,2132,NY,2025-06-20 09:30:00,2025-06-20 09:30:00,611.0,15.5,False,2025-06-20T13:30:00+00:00,0,False,False,0
BUY,2133,WEEKLY,2025-06-22 18:00:00,2025-06-22 18:00:00,371.0,9.5,False,2025-06-22T22:00:00+00:00,0,False,False,0
BUY,2138,NY,2025-06-27 09:30:00,2025-06-27 09:30:00,621.0,15.75,False,2025-06-27T13:30:00+00:00,0,False,False,0
BUY,2139,WEEKLY,2025-06-29 18:00:00,2025-06-29 18:00:00,381.0,9.75,False,2025-06-29T22:00:00+00:00,0,False,False,0
BUY,2148,NY,2025-07-07 09:30:00,2025-07-07 09:30:00,631.0,16.0,True,2025-07-07T13:30:00+00:00,0,False,False,0
BUY,2152,NY,2025-07-10 09:30:00,2025-07-10 09:30:00,631.0,16.0,True,2025-07-10T13:30:00+00:00,0,False,False,0
BUY,2156,NY,2025-07-15 09:30:00,2025-07-15 09:30:00,631.0,16.0,True,2025-07-15T13:30:00+00:00,0,False,False,0
BUY,2158,NY,2025-07-17 09:30:00,2025-07-17 09:30:00,631.0,16.0,True,2025-07-17T13:30:00+00:00,0,False,False,0
BUY,2165,NY,2025-07-24 09:30:00,2025-07-24 09:30:00,631.0,16.0,True,2025-07-24T13:30:00+00:00,0,False,False,0
BUY,2192,WEEKLY,2025-08-17 18:00:00,2025-08-17 18:00:00,391.0,10.0,True,2025-08-17T22:00:00+00:00,0,False,False,0
BUY,2193,NY,2025-08-18 09:30:00,2025-08-18 09:30:00,631.0,16.0,True,2025-08-18T13:30:00+00:00,0,False,False,0
BUY,2200,NY,2025-08-25 09:30:00,2025-08-25 09:30:00,631.0,16.0,True,2025-08-25T13:30:00+00:00,0,False,False,0
BUY,2215,NY,2025-09-05 09:30:00,2025-09-05 09:30:00,631.0,16.0,True,2025-09-05T13:30:00+00:00,0,False,False,0
BUY,2216,WEEKLY,2025-09-07 18:00:00,2025-09-07 18:00:00,391.0,10.0,True,2025-09-07T22:00:00+00:00,0,False,False,0
BUY,2226,NY,2025-09-17 09:30:00,2025-09-17 09:30:00,631.0,16.0,True,2025-09-17T13:30:00+00:00,0,False,False,0
BUY,2236,NY,2025-09-26 09:30:00,2025-09-26 09:30:00,631.0,16.0,True,2025-09-26T13:30:00+00:00,0,False,False,0
BUY,2251,WEEKLY,2025-10-12 18:00:00,2025-10-12 18:00:00,391.0,10.0,True,2025-10-12T22:00:00+00:00,0,False,False,0
BUY,2252,NY,2025-10-13 09:30:00,2025-10-13 09:30:00,631.0,16.0,True,2025-10-13T13:30:00+00:00,0,False,False,0
BUY,2256,WEAK,2025-10-15 18:00:00,2025-10-15 18:00:00,195.5,10.0,True,2025-10-15T22:00:00+00:00,0,False,False,0
BUY,2267,NY,2025-10-24 09:30:00,2025-10-24 09:30:00,631.0,16.0,True,2025-10-24T13:30:00+00:00,0,False,False,0
BUY,2274,PREMIUM,2025-10-30 18:00:00,2025-10-30 18:00:00,391.0,10.0,True,2025-10-30T22:00:00+00:00,0,False,False,0
BUY,2280,NY,2025-11-05 09:30:00,2025-11-05 09:30:00,631.0,16.0,True,2025-11-05T14:30:00+00:00,0,False,False,0
BUY,2284,WEEKLY,2025-11-09 18:00:00,2025-11-09 18:00:00,391.0,10.0,True,2025-11-09T23:00:00+00:00,0,False,False,0
BUY,2288,NY,2025-11-13 09:30:00,2025-11-13 09:30:00,631.0,16.0,True,2025-11-13T14:30:00+00:00,0,False,False,0
BUY,2290,NY,2025-11-14 09:30:00,2025-11-14 09:30:00,631.0,16.0,True,2025-11-14T14:30:00+00:00,0,False,False,0
BUY,2298,NY,2025-11-20 09:30:00,2025-11-20 09:30:00,631.0,16.0,True,2025-11-20T14:30:00+00:00,0,False,False,0
BUY,2299,PREMIUM,2025-11-20 18:00:00,2025-11-20 18:00:00,391.0,10.0,True,2025-11-20T23:00:00+00:00,0,False,False,0
BUY,2301,WEEKLY,2025-11-23 18:00:00,2025-11-23 18:00:00,391.0,10.0,True,2025-11-23T23:00:00+00:00,0,False,False,0
BUY,2303,NY,2025-11-25 09:30:00,2025-11-25 09:30:00,631.0,16.0,True,2025-11-25T14:30:00+00:00,0,False,False,0
BUY,2305,NY,2025-11-27 09:30:00,2025-11-27 09:30:00,631.0,16.0,True,2025-11-27T14:30:00+00:00,0,False,False,0
BUY,2313,WEEKLY,2025-12-07 18:00:00,2025-12-07 18:00:00,391.0,10.0,True,2025-12-07T23:00:00+00:00,0,False,False,0
BUY,2315,PREMIUM,2025-12-08 18:00:00,2025-12-08 18:00:00,391.0,10.0,True,2025-12-08T23:00:00+00:00,0,False,False,0
BUY,2316,NY,2025-12-09 09:30:00,2025-12-09 09:30:00,631.0,16.0,True,2025-12-09T14:30:00+00:00,0,False,False,0
BUY,2317,NY,2025-12-10 09:30:00,2025-12-10 09:30:00,631.0,16.0,True,2025-12-10T14:30:00+00:00,0,False,False,0
BUY,2320,NY,2025-12-12 09:30:00,2025-12-12 09:30:00,631.0,16.0,True,2025-12-12T14:30:00+00:00,0,False,False,0
BUY,2321,WEEKLY,2025-12-14 18:00:00,2025-12-14 18:00:00,391.0,10.0,True,2025-12-14T23:00:00+00:00,0,False,False,0
BUY,2324,NY,2025-12-17 09:30:00,2025-12-17 09:30:00,631.0,16.0,True,2025-12-17T14:30:00+00:00,0,False,False,0
BUY,2329,WEEKLY,2025-12-21 18:00:00,2025-12-21 18:00:00,391.0,10.0,True,2025-12-21T23:00:00+00:00,0,False,False,0
BUY,2336,NY,2025-12-29 09:30:00,2025-12-29 09:30:00,631.0,16.0,True,2025-12-29T14:30:00+00:00,0,False,False,0
BUY,2341,NY,2026-01-05 09:30:00,2026-01-05 09:30:00,631.0,16.0,True,2026-01-05T14:30:00+00:00,0,False,False,0
BUY,2344,NY,2026-01-08 09:30:00,2026-01-08 09:30:00,631.0,16.0,True,2026-01-08T14:30:00+00:00,0,False,False,0
BUY,2347,WEEKLY,2026-01-11 18:00:00,2026-01-11 18:00:00,391.0,10.0,True,2026-01-11T23:00:00+00:00,0,False,False,0
BUY,2351,NY,2026-01-14 09:30:00,2026-01-14 09:30:00,631.0,16.0,True,2026-01-14T14:30:00+00:00,0,False,False,0
BUY,2353,NY,2026-01-15 09:30:00,2026-01-15 09:30:00,631.0,16.0,True,2026-01-15T14:30:00+00:00,0,False,False,0
BUY,2354,NY,2026-01-16 09:30:00,2026-01-16 09:30:00,631.0,16.0,True,2026-01-16T14:30:00+00:00,0,False,False,0
BUY,2357,WEAK,2026-01-19 18:00:00,2026-01-19 18:00:00,195.5,10.0,True,2026-01-19T23:00:00+00:00,0,False,False,0
BUY,2360,NY,2026-01-21 09:30:00,2026-01-21 09:30:00,631.0,16.0,True,2026-01-21T14:30:00+00:00,0,False,False,0
BUY,2362,PREMIUM,2026-01-22 18:00:00,2026-01-22 18:00:00,391.0,10.0,True,2026-01-22T23:00:00+00:00,0,False,False,0
BUY,2365,NY,2026-01-26 09:30:00,2026-01-26 09:30:00,631.0,16.0,True,2026-01-26T14:30:00+00:00,0,False,False,0
BUY,2367,PREMIUM,2026-01-27 18:00:00,2026-01-27 18:00:00,391.0,10.0,True,2026-01-27T23:00:00+00:00,0,False,False,0
BUY,2369,PREMIUM,2026-01-28 18:00:00,2026-01-28 18:00:00,391.0,10.0,True,2026-01-28T23:00:00+00:00,0,False,False,0
BUY,2370,NY,2026-01-29 09:30:00,2026-01-29 09:30:00,631.0,16.0,True,2026-01-29T14:30:00+00:00,0,False,False,0
BUY,2371,WEAK,2026-01-29 18:00:00,2026-01-29 18:00:00,195.5,10.0,True,2026-01-29T23:00:00+00:00,0,False,False,0
BUY,2376,NY,2026-02-03 09:30:00,2026-02-03 09:30:00,631.0,16.0,True,2026-02-03T14:30:00+00:00,0,False,False,0
BUY,2380,NY,2026-02-05 09:30:00,2026-02-05 09:30:00,631.0,16.0,True,2026-02-05T14:30:00+00:00,0,False,False,0
BUY,2383,WEEKLY,2026-02-08 18:00:00,2026-02-08 18:00:00,391.0,10.0,True,2026-02-08T23:00:00+00:00,0,False,False,0
BUY,2384,NY,2026-02-09 09:30:00,2026-02-09 09:30:00,631.0,16.0,True,2026-02-09T14:30:00+00:00,0,False,False,0
BUY,2386,NY,2026-02-11 09:30:00,2026-02-11 09:30:00,631.0,16.0,True,2026-02-11T14:30:00+00:00,0,False,False,0
BUY,2394,NY,2026-02-18 09:30:00,2026-02-18 09:30:00,631.0,16.0,True,2026-02-18T14:30:00+00:00,0,False,False,0
BUY,2399,NY,2026-02-24 09:30:00,2026-02-24 09:30:00,631.0,16.0,True,2026-02-24T14:30:00+00:00,0,False,False,0
BUY,2413,WEEKLY,2026-03-08 18:00:00,2026-03-08 18:00:00,391.0,10.0,True,2026-03-08T22:00:00+00:00,0,False,False,0
BUY,2416,NY,2026-03-10 09:30:00,2026-03-10 09:30:00,631.0,16.0,True,2026-03-10T13:30:00+00:00,0,False,False,0
BUY,2418,NY,2026-03-11 09:30:00,2026-03-11 09:30:00,631.0,16.0,True,2026-03-11T13:30:00+00:00,0,False,False,0
BUY,2420,WEAK,2026-03-12 18:00:00,2026-03-12 18:00:00,195.5,10.0,True,2026-03-12T22:00:00+00:00,0,False,False,0
BUY,2430,NY,2026-03-23 09:30:00,2026-03-23 09:30:00,631.0,16.0,True,2026-03-23T13:30:00+00:00,0,False,False,0
BUY,2436,PREMIUM,2026-03-26 18:00:00,2026-03-26 18:00:00,391.0,10.0,True,2026-03-26T22:00:00+00:00,0,False,False,0
BUY,2439,NY,2026-03-30 09:30:00,2026-03-30 09:30:00,631.0,16.0,True,2026-03-30T13:30:00+00:00,0,False,False,0
BUY,2448,NY,2026-04-08 09:30:00,2026-04-08 09:30:00,631.0,16.0,True,2026-04-08T13:30:00+00:00,0,False,False,0
BUY,2449,NY,2026-04-09 09:30:00,2026-04-09 09:30:00,631.0,16.0,True,2026-04-09T13:30:00+00:00,0,False,False,0
BUY,2451,WEEKLY,2026-04-12 18:00:00,2026-04-12 18:00:00,391.0,10.0,True,2026-04-12T22:00:00+00:00,0,False,False,0
BUY,2454,NY,2026-04-14 09:30:00,2026-04-14 09:30:00,631.0,16.0,True,2026-04-14T13:30:00+00:00,0,False,False,0
BUY,2455,NY,2026-04-15 09:30:00,2026-04-15 09:30:00,631.0,16.0,True,2026-04-15T13:30:00+00:00,0,False,False,0
BUY,2457,NY,2026-04-17 09:30:00,2026-04-17 09:30:00,631.0,16.0,True,2026-04-17T13:30:00+00:00,0,False,False,0
BUY,2458,WEEKLY,2026-04-19 18:00:00,2026-04-19 18:00:00,391.0,10.0,True,2026-04-19T22:00:00+00:00,0,False,False,0
BUY,2459,NY,2026-04-20 09:30:00,2026-04-20 09:30:00,631.0,16.0,True,2026-04-20T13:30:00+00:00,0,False,False,0
BUY,2461,NY,2026-04-21 09:30:00,2026-04-21 09:30:00,631.0,16.0,True,2026-04-21T13:30:00+00:00,0,False,False,0
BUY,2466,WEAK,2026-04-23 18:00:00,2026-04-23 18:00:00,195.5,10.0,True,2026-04-23T22:00:00+00:00,0,False,False,0
BUY,2468,WEEKLY,2026-04-26 18:00:00,2026-04-26 18:00:00,391.0,10.0,True,2026-04-26T22:00:00+00:00,0,False,False,0
BUY,2469,NY,2026-04-27 09:30:00,2026-04-27 09:30:00,631.0,16.0,True,2026-04-27T13:30:00+00:00,0,False,False,0
BUY,2472,PREMIUM,2026-04-29 18:00:00,2026-04-29 18:00:00,391.0,10.0,True,2026-04-29T22:00:00+00:00,0,False,False,0
BUY,2474,WEAK,2026-04-30 18:00:00,2026-04-30 18:00:00,195.5,10.0,True,2026-04-30T22:00:00+00:00,0,False,False,0
BUY,2477,NY,2026-05-04 09:30:00,2026-05-04 09:30:00,631.0,16.0,True,2026-05-04T13:30:00+00:00,0,False,False,0
BUY,2482,NY,2026-05-07 09:30:00,2026-05-07 09:30:00,631.0,16.0,True,2026-05-07T13:30:00+00:00,0,False,False,0
BUY,2483,WEAK,2026-05-07 18:00:00,2026-05-07 18:00:00,195.5,10.0,True,2026-05-07T22:00:00+00:00,0,False,False,0
BUY,2485,WEEKLY,2026-05-10 18:00:00,2026-05-10 18:00:00,391.0,10.0,True,2026-05-10T22:00:00+00:00,0,False,False,0
BUY,2494,NY,2026-05-18 09:30:00,2026-05-18 09:30:00,631.0,16.0,True,2026-05-18T13:30:00+00:00,0,False,False,0
BUY,2495,NY,2026-05-19 09:30:00,2026-05-19 09:30:00,631.0,16.0,True,2026-05-19T13:30:00+00:00,0,False,False,0
BUY,2497,PREMIUM,2026-05-20 18:00:00,2026-05-20 18:00:00,391.0,10.0,True,2026-05-20T22:00:00+00:00,0,False,False,0
BUY,2500,WEEKLY,2026-05-24 18:00:00,2026-05-24 18:00:00,391.0,10.0,True,2026-05-24T22:00:00+00:00,0,False,False,0
BUY,2502,PREMIUM,2026-05-25 18:00:00,2026-05-25 18:00:00,391.0,10.0,True,2026-05-25T22:00:00+00:00,0,False,False,0
BUY,2503,NY,2026-05-26 09:30:00,2026-05-26 09:30:00,631.0,16.0,True,2026-05-26T13:30:00+00:00,0,False,False,0
BUY,2506,PREMIUM,2026-05-27 18:00:00,2026-05-27 18:00:00,391.0,10.0,True,2026-05-27T22:00:00+00:00,0,False,False,0
BUY,2509,WEEKLY,2026-05-31 18:00:00,2026-05-31 18:00:00,391.0,10.0,True,2026-05-31T22:00:00+00:00,0,False,False,0
BUY,2518,NY,2026-06-08 09:30:00,2026-06-08 09:30:00,631.0,16.0,True,2026-06-08T13:30:00+00:00,0,False,False,0
BUY,2522,PREMIUM,2026-06-10 18:00:00,2026-06-10 18:00:00,391.0,10.0,True,2026-06-10T22:00:00+00:00,0,False,False,0
BUY,2523,NY,2026-06-11 09:30:00,2026-06-11 09:30:00,631.0,16.0,True,2026-06-11T13:30:00+00:00,0,False,False,0
BUY,2526,WEEKLY,2026-06-14 18:00:00,2026-06-14 18:00:00,391.0,10.0,True,2026-06-14T22:00:00+00:00,0,False,False,0
BUY,2530,PREMIUM,2026-06-17 18:00:00,2026-06-17 18:00:00,391.0,10.0,True,2026-06-17T22:00:00+00:00,0,False,False,0
BUY,2531,NY,2026-06-18 09:30:00,2026-06-18 09:30:00,631.0,16.0,True,2026-06-18T13:30:00+00:00,0,False,False,0
BUY,2533,WEEKLY,2026-06-21 18:00:00,2026-06-21 18:00:00,391.0,10.0,True,2026-06-21T22:00:00+00:00,0,False,False,0
BUY,2535,NY,2026-06-23 09:30:00,2026-06-23 09:30:00,631.0,16.0,True,2026-06-23T13:30:00+00:00,0,False,False,0
