side,Trade number,entry_dt,exit_dt,route,qty,entry_price,exit_price,net,commission,points,target_bps,route_cap_points,at_route_cap,pre_exit_extra_fav_gross_proxy,signal_exit
SELL,2050,2025-04-08 09:30:00,2025-04-08 09:30:00,NY,2,18150.25,18136.75,531.0,9.0,13.5,7.437914078318481,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2053,2025-04-09 18:00:00,2025-04-09 18:00:00,PREMIUM,2,19266.5,19257.75,341.0,9.0,8.75,4.541561778216074,10.0,False,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2054,2025-04-10 09:30:00,2025-04-10 09:30:00,NY,2,18790.5,18776.75,541.0,9.0,13.75,7.317527473989515,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2060,2025-04-15 09:30:00,2025-04-15 09:30:00,NY,2,18986.5,18972.5,551.0,9.0,14.0,7.373660232270297,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2064,2025-04-20 18:00:00,2025-04-20 18:00:00,WEEKLY,2,18306.0,18297.5,331.0,9.0,8.5,4.643286354200808,10.0,False,0.0,NQ09B SELL WEEKLY W80
SELL,2072,2025-04-27 18:00:00,2025-04-27 18:00:00,WEEKLY,2,19524.25,19515.5,341.0,9.0,8.75,4.481606207664827,10.0,False,0.0,NQ09B SELL WEEKLY W80
SELL,2074,2025-04-29 09:30:00,2025-04-29 09:30:00,NY,2,19426.5,19412.5,551.0,9.0,14.0,7.206650709082954,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2075,2025-04-29 18:00:00,2025-04-29 18:00:00,WEAK,1,19599.5,19590.5,175.5,4.5,9.0,4.591953876374397,10.0,False,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2077,2025-04-30 18:00:00,2025-04-30 18:00:00,PREMIUM,2,19833.75,19824.75,351.0,9.0,9.0,4.53771979580261,10.0,False,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2080,2025-05-02 09:30:00,2025-05-02 09:30:00,NY,2,20090.75,20076.25,571.0,9.0,14.5,7.2172517203190525,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2082,2025-05-05 09:30:00,2025-05-05 09:30:00,NY,2,20010.0,19995.5,571.0,9.0,14.5,7.246376811594203,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2083,2025-05-06 09:30:00,2025-05-06 09:30:00,NY,2,19795.25,19780.75,571.0,9.0,14.5,7.324989580833786,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2084,2025-05-06 18:00:00,2025-05-06 18:00:00,WEAK,1,19808.75,19799.75,175.5,4.5,9.0,4.543446709156307,10.0,False,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2090,2025-05-13 09:30:00,2025-05-13 09:30:00,NY,2,21004.25,20989.25,591.0,9.0,15.0,7.141411857124154,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2092,2025-05-15 09:30:00,2025-05-15 09:30:00,NY,2,21302.25,21287.25,591.0,9.0,15.0,7.041509699679612,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2094,2025-05-18 18:00:00,2025-05-18 18:00:00,WEEKLY,2,21310.5,21301.25,361.0,9.0,9.25,4.340583280542456,10.0,False,0.0,NQ09B SELL WEEKLY W80
SELL,2100,2025-05-23 09:30:00,2025-05-23 09:30:00,NY,2,20848.75,20834.0,581.0,9.0,14.75,7.074764674141136,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2101,2025-05-25 18:00:00,2025-05-25 18:00:00,WEEKLY,2,20977.75,20968.5,361.0,9.0,9.25,4.409433804864678,10.0,False,0.0,NQ09B SELL WEEKLY W80
SELL,2111,2025-06-03 09:30:00,2025-06-03 09:30:00,NY,2,21546.75,21531.75,591.0,9.0,15.0,6.961606738835323,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2119,2025-06-10 09:30:00,2025-06-10 09:30:00,NY,2,21836.0,21820.5,611.0,9.0,15.5,7.0983696647737675,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2123,2025-06-13 09:30:00,2025-06-13 09:30:00,NY,2,21679.5,21664.0,611.0,9.0,15.5,7.149611384026385,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2124,2025-06-15 18:00:00,2025-06-15 18:00:00,WEEKLY,2,21772.25,21762.75,371.0,9.0,9.5,4.363352432568981,10.0,False,0.0,NQ09B SELL WEEKLY W80
SELL,2135,2025-06-24 09:30:00,2025-06-24 09:30:00,NY,2,22286.0,22270.25,621.0,9.0,15.75,7.067217086960424,16.0,False,0.0,NQ09B SELL NY N130 TP2
SELL,2147,2025-07-06 18:00:00,2025-07-06 18:00:00,WEEKLY,2,22969.75,22960.0,381.0,9.0,9.75,4.244713155345617,10.0,False,0.0,NQ09B SELL WEEKLY W80
SELL,2155,2025-07-14 09:30:00,2025-07-14 09:30:00,NY,2,22942.5,22926.5,631.0,9.0,16.0,6.973956630707202,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2171,2025-07-30 18:00:00,2025-07-30 18:00:00,PREMIUM,2,23704.75,23694.75,391.0,9.0,10.0,4.218563789957709,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2179,2025-08-05 18:00:00,2025-08-05 18:00:00,PREMIUM,2,23091.5,23081.5,391.0,9.0,10.0,4.330597839031678,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2181,2025-08-07 09:30:00,2025-08-07 09:30:00,NY,2,23600.75,23584.75,631.0,9.0,16.0,6.7794455684671036,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2186,2025-08-12 09:30:00,2025-08-12 09:30:00,NY,2,23732.75,23716.75,631.0,9.0,16.0,6.741738736556026,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2187,2025-08-12 18:00:00,2025-08-12 18:00:00,WEAK,1,23944.75,23934.75,195.5,4.5,10.0,4.176280813121874,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2189,2025-08-14 09:30:00,2025-08-14 09:30:00,NY,2,23857.5,23841.5,631.0,9.0,16.0,6.7064864298438644,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2203,2025-08-27 09:30:00,2025-08-27 09:30:00,NY,2,23540.75,23524.75,631.0,9.0,16.0,6.7967248282234,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2207,2025-08-31 18:00:00,2025-08-31 18:00:00,WEEKLY,2,23478.75,23468.75,391.0,9.0,10.0,4.259170526539957,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2214,2025-09-04 09:30:00,2025-09-04 09:30:00,NY,2,23480.25,23464.25,631.0,9.0,16.0,6.814237497471279,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2228,2025-09-18 09:30:00,2025-09-18 09:30:00,NY,2,24679.25,24663.25,631.0,9.0,16.0,6.483179188994803,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2242,2025-10-01 09:30:00,2025-10-01 09:30:00,NY,2,24762.75,24746.75,631.0,9.0,16.0,6.461317906936831,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2250,2025-10-10 09:30:00,2025-10-10 09:30:00,NY,2,25312.75,25296.75,631.0,9.0,16.0,6.320925225429872,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2258,2025-10-16 18:00:00,2025-10-16 18:00:00,WEAK,1,24793.5,24783.5,195.5,4.5,10.0,4.033315183415008,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2259,2025-10-17 09:30:00,2025-10-17 09:30:00,NY,2,24736.0,24720.0,631.0,9.0,16.0,6.46830530401035,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2260,2025-10-19 18:00:00,2025-10-19 18:00:00,WEEKLY,2,25065.5,25055.5,391.0,9.0,10.0,3.9895473858490758,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2264,2025-10-22 18:00:00,2025-10-22 18:00:00,WEAK,1,25012.0,25002.0,195.5,4.5,10.0,3.9980809211578445,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2265,2025-10-23 09:30:00,2025-10-23 09:30:00,NY,2,25016.0,25000.0,631.0,9.0,16.0,6.395906619763352,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2268,2025-10-26 18:00:00,2025-10-26 18:00:00,WEEKLY,2,25723.25,25713.25,391.0,9.0,10.0,3.8875336514631704,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2275,2025-10-31 09:30:00,2025-10-31 09:30:00,NY,2,26199.0,26183.0,631.0,9.0,16.0,6.107103324554372,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2276,2025-11-02 18:00:00,2025-11-02 18:00:00,WEEKLY,2,26028.0,26018.0,391.0,9.0,10.0,3.84201629014907,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2279,2025-11-04 18:00:00,2025-11-04 18:00:00,WEAK,1,25544.75,25534.75,195.5,4.5,10.0,3.9146987150001467,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2282,2025-11-06 18:00:00,2025-11-06 18:00:00,PREMIUM,2,25314.5,25304.5,391.0,9.0,10.0,3.950305161073693,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2283,2025-11-07 09:30:00,2025-11-07 09:30:00,NY,2,25110.25,25094.25,631.0,9.0,16.0,6.371899921346861,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2292,2025-11-17 09:30:00,2025-11-17 09:30:00,NY,2,24997.5,24981.5,631.0,9.0,16.0,6.400640064006401,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2293,2025-11-17 18:00:00,2025-11-17 18:00:00,WEAK,1,24905.25,24895.25,195.5,4.5,10.0,4.015217674988206,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2294,2025-11-18 09:30:00,2025-11-18 09:30:00,NY,2,24718.0,24702.0,631.0,9.0,16.0,6.473015616150174,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2295,2025-11-18 18:00:00,2025-11-18 18:00:00,PREMIUM,2,24550.75,24540.75,391.0,9.0,10.0,4.073195319898577,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2296,2025-11-19 09:30:00,2025-11-19 09:30:00,NY,2,24611.25,24595.25,631.0,9.0,16.0,6.501091980293565,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2297,2025-11-19 18:00:00,2025-11-19 18:00:00,PREMIUM,2,24966.5,24956.5,391.0,9.0,10.0,4.005367192037331,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2300,2025-11-21 09:30:00,2025-11-21 09:30:00,NY,2,24203.25,24187.25,631.0,9.0,16.0,6.610682449671015,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2307,2025-11-30 18:00:00,2025-11-30 18:00:00,WEEKLY,2,25482.25,25472.25,391.0,9.0,10.0,3.9243002482119906,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2308,2025-12-01 09:30:00,2025-12-01 09:30:00,NY,2,25254.75,25238.75,631.0,9.0,16.0,6.33544184757323,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2309,2025-12-02 09:30:00,2025-12-02 09:30:00,NY,2,25492.5,25476.5,631.0,9.0,16.0,6.276355790918897,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2310,2025-12-03 09:30:00,2025-12-03 09:30:00,NY,2,25495.0,25479.0,631.0,9.0,16.0,6.275740341243381,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2323,2025-12-16 09:30:00,2025-12-16 09:30:00,NY,2,25231.75,25215.75,631.0,9.0,16.0,6.341216919159392,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2326,2025-12-18 09:30:00,2025-12-18 09:30:00,NY,2,25278.5,25262.5,631.0,9.0,16.0,6.329489487113555,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2327,2025-12-18 18:00:00,2025-12-18 18:00:00,WEAK,1,25239.75,25229.75,195.5,4.5,10.0,3.962004378014838,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2339,2026-01-02 09:30:00,2026-01-02 09:30:00,NY,2,25686.75,25670.75,631.0,9.0,16.0,6.228892327756529,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2340,2026-01-04 18:00:00,2026-01-04 18:00:00,WEEKLY,2,25431.5,25421.5,391.0,9.0,10.0,3.9321314118317834,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2343,2026-01-07 09:30:00,2026-01-07 09:30:00,NY,2,25790.5,25774.5,631.0,9.0,16.0,6.203834745351971,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2349,2026-01-12 18:00:00,2026-01-12 18:00:00,WEAK,1,25953.25,25943.25,195.5,4.5,10.0,3.8530819839519133,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2350,2026-01-13 09:30:00,2026-01-13 09:30:00,NY,2,25950.25,25934.25,631.0,9.0,16.0,6.165643876263234,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2359,2026-01-20 18:00:00,2026-01-20 18:00:00,WEAK,1,25149.25,25139.25,195.5,4.5,10.0,3.9762617175462487,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2363,2026-01-23 09:30:00,2026-01-23 09:30:00,NY,2,25607.75,25591.75,631.0,9.0,16.0,6.2481084827835325,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2364,2026-01-25 18:00:00,2026-01-25 18:00:00,WEEKLY,2,25585.25,25575.25,391.0,9.0,10.0,3.908501968907867,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2366,2026-01-27 09:30:00,2026-01-27 09:30:00,NY,2,25982.5,25966.5,631.0,9.0,16.0,6.157990955450785,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2368,2026-01-28 09:30:00,2026-01-28 09:30:00,NY,2,26252.25,26236.25,631.0,9.0,16.0,6.094715691036006,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2372,2026-01-30 09:30:00,2026-01-30 09:30:00,NY,2,25834.0,25818.0,631.0,9.0,16.0,6.1933885577146395,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2381,2026-02-05 18:00:00,2026-02-05 18:00:00,PREMIUM,2,24415.75,24405.75,391.0,9.0,10.0,4.095716904047592,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2382,2026-02-06 09:30:00,2026-02-06 09:30:00,NY,2,24760.25,24744.25,631.0,9.0,16.0,6.4619702951303,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2385,2026-02-10 09:30:00,2026-02-10 09:30:00,NY,2,25376.25,25360.25,631.0,9.0,16.0,6.305108122752574,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2387,2026-02-12 09:30:00,2026-02-12 09:30:00,NY,2,25346.0,25330.0,631.0,9.0,16.0,6.312633157105657,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2388,2026-02-13 09:30:00,2026-02-13 09:30:00,NY,2,24742.75,24726.75,631.0,9.0,16.0,6.46654070384254,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2389,2026-02-15 18:00:00,2026-02-15 18:00:00,WEEKLY,2,24789.5,24779.5,391.0,9.0,10.0,4.033965993666674,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2392,2026-02-17 09:30:00,2026-02-17 09:30:00,NY,2,24659.0,24643.0,631.0,9.0,16.0,6.488503183421875,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2395,2026-02-19 09:30:00,2026-02-19 09:30:00,NY,2,24833.5,24817.5,631.0,9.0,16.0,6.442909779128999,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2396,2026-02-20 09:30:00,2026-02-20 09:30:00,NY,2,24715.0,24699.0,631.0,9.0,16.0,6.473801335221526,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2397,2026-02-22 18:00:00,2026-02-22 18:00:00,WEEKLY,2,25033.5,25023.5,391.0,9.0,10.0,3.994647172788463,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2401,2026-02-25 18:00:00,2026-02-25 18:00:00,PREMIUM,2,25388.0,25378.0,391.0,9.0,10.0,3.93886875689302,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2402,2026-02-26 09:30:00,2026-02-26 09:30:00,NY,2,25341.75,25325.75,631.0,9.0,16.0,6.313691832647706,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2405,2026-03-01 18:00:00,2026-03-01 18:00:00,WEEKLY,2,24682.25,24672.25,391.0,9.0,10.0,4.0514944950318545,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2406,2026-03-02 09:30:00,2026-03-02 09:30:00,NY,2,24644.25,24628.25,631.0,9.0,16.0,6.492386662203151,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2408,2026-03-03 09:30:00,2026-03-03 09:30:00,NY,2,24534.75,24518.75,631.0,9.0,16.0,6.521362557189293,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2410,2026-03-04 09:30:00,2026-03-04 09:30:00,NY,2,24853.25,24837.25,631.0,9.0,16.0,6.437789826280265,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2412,2026-03-06 09:30:00,2026-03-06 09:30:00,NY,2,24685.0,24669.0,631.0,9.0,16.0,6.481669029775167,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2415,2026-03-09 18:00:00,2026-03-09 18:00:00,WEAK,1,24981.25,24971.25,195.5,4.5,10.0,4.003002251688767,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2419,2026-03-12 09:30:00,2026-03-12 09:30:00,NY,2,24775.5,24759.5,631.0,9.0,16.0,6.457992775120584,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2423,2026-03-16 09:30:00,2026-03-16 09:30:00,NY,2,24655.5,24639.5,631.0,9.0,16.0,6.489424266390866,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2424,2026-03-17 09:30:00,2026-03-17 09:30:00,NY,2,25000.5,24984.5,631.0,9.0,16.0,6.399872002559949,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2425,2026-03-18 09:30:00,2026-03-18 09:30:00,NY,2,24928.0,24912.0,631.0,9.0,16.0,6.418485237483953,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2429,2026-03-22 18:00:00,2026-03-22 18:00:00,WEEKLY,2,23901.75,23891.75,391.0,9.0,10.0,4.183794073655695,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2432,2026-03-24 09:30:00,2026-03-24 09:30:00,NY,2,24254.0,24238.0,631.0,9.0,16.0,6.596850004123032,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2435,2026-03-26 09:30:00,2026-03-26 09:30:00,NY,2,24156.0,24140.0,631.0,9.0,16.0,6.6236131809902306,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2438,2026-03-29 18:00:00,2026-03-29 18:00:00,WEEKLY,2,23189.25,23179.25,391.0,9.0,10.0,4.3123430037625194,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2442,2026-04-01 09:30:00,2026-04-01 09:30:00,NY,2,24087.5,24071.5,631.0,9.0,16.0,6.642449403217436,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2446,2026-04-07 09:30:00,2026-04-07 09:30:00,NY,2,24243.25,24227.25,631.0,9.0,16.0,6.599775195157415,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2447,2026-04-07 18:00:00,2026-04-07 18:00:00,WEAK,1,24513.75,24503.75,195.5,4.5,10.0,4.079343225740656,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2452,2026-04-13 09:30:00,2026-04-13 09:30:00,NY,2,25215.5,25199.5,631.0,9.0,16.0,6.345303483968195,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2453,2026-04-13 18:00:00,2026-04-13 18:00:00,PREMIUM,2,25575.0,25565.0,391.0,9.0,10.0,3.9100684261974585,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2460,2026-04-20 18:00:00,2026-04-20 18:00:00,WEAK,1,26776.5,26766.5,195.5,4.5,10.0,3.7346180419397608,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2467,2026-04-24 09:30:00,2026-04-24 09:30:00,NY,2,27209.75,27193.75,631.0,9.0,16.0,5.88024513271897,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2473,2026-04-30 09:30:00,2026-04-30 09:30:00,NY,2,27491.0,27475.0,631.0,9.0,16.0,5.820086573787785,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2476,2026-05-03 18:00:00,2026-05-03 18:00:00,WEEKLY,2,27889.75,27879.75,391.0,9.0,10.0,3.585546661407865,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2478,2026-05-05 09:30:00,2026-05-05 09:30:00,NY,2,27988.25,27972.25,631.0,9.0,16.0,5.71668468017829,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2480,2026-05-06 09:30:00,2026-05-06 09:30:00,NY,2,28389.25,28373.25,631.0,9.0,16.0,5.635936137798639,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2481,2026-05-06 18:00:00,2026-05-06 18:00:00,WEAK,1,28662.5,28652.5,195.5,4.5,10.0,3.4888791975577846,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2484,2026-05-08 09:30:00,2026-05-08 09:30:00,NY,2,28878.25,28862.25,631.0,9.0,16.0,5.5405019348471605,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2486,2026-05-11 09:30:00,2026-05-11 09:30:00,NY,2,29305.0,29289.0,631.0,9.0,16.0,5.459819143490872,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2488,2026-05-12 18:00:00,2026-05-12 18:00:00,WEAK,1,29143.5,29133.5,195.5,4.5,10.0,3.431296858647726,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2490,2026-05-14 09:30:00,2026-05-14 09:30:00,NY,2,29476.0,29460.0,631.0,9.0,16.0,5.42814493146967,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2491,2026-05-14 18:00:00,2026-05-14 18:00:00,WEAK,1,29689.75,29679.75,195.5,4.5,10.0,3.3681657811197465,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2493,2026-05-17 18:00:00,2026-05-17 18:00:00,WEEKLY,2,29134.75,29124.75,391.0,9.0,10.0,3.4323273753850643,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2498,2026-05-21 09:30:00,2026-05-21 09:30:00,NY,2,29217.0,29201.0,631.0,9.0,16.0,5.476263819009481,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2499,2026-05-22 09:30:00,2026-05-22 09:30:00,NY,2,29579.75,29563.75,631.0,9.0,16.0,5.409105891699558,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2507,2026-05-28 09:30:00,2026-05-28 09:30:00,NY,2,30052.75,30036.75,631.0,9.0,16.0,5.323972015872092,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2508,2026-05-29 09:30:00,2026-05-29 09:30:00,NY,2,30382.75,30366.75,631.0,9.0,16.0,5.266146086183772,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2510,2026-06-01 09:30:00,2026-06-01 09:30:00,NY,2,30342.75,30326.75,631.0,9.0,16.0,5.273088299511415,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2513,2026-06-03 09:30:00,2026-06-03 09:30:00,NY,2,30754.5,30738.5,631.0,9.0,16.0,5.202490692418995,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2514,2026-06-03 18:00:00,2026-06-03 18:00:00,PREMIUM,2,30452.75,30442.75,391.0,9.0,10.0,3.2837756852829383,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2515,2026-06-04 09:30:00,2026-06-04 09:30:00,NY,2,30268.0,30252.0,631.0,9.0,16.0,5.286110744020087,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2516,2026-06-05 09:30:00,2026-06-05 09:30:00,NY,2,30035.5,30019.5,631.0,9.0,16.0,5.3270296815435065,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2517,2026-06-07 18:00:00,2026-06-07 18:00:00,WEEKLY,2,28844.25,28834.25,391.0,9.0,10.0,3.4668954817684634,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2521,2026-06-10 09:30:00,2026-06-10 09:30:00,NY,2,28852.75,28836.75,631.0,9.0,16.0,5.545398618849157,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2524,2026-06-11 18:00:00,2026-06-11 18:00:00,WEAK,1,29456.5,29446.5,195.5,4.5,10.0,3.3948364537538405,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2527,2026-06-15 09:30:00,2026-06-15 09:30:00,NY,2,30633.0,30617.0,631.0,9.0,16.0,5.223125387653837,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2534,2026-06-22 09:30:00,2026-06-22 09:30:00,NY,2,30822.5,30806.5,631.0,9.0,16.0,5.191013058642225,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2536,2026-06-24 09:30:00,2026-06-24 09:30:00,NY,2,29711.0,29695.0,631.0,9.0,16.0,5.38521086466292,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2542,2026-06-29 09:30:00,2026-06-29 09:30:00,NY,2,29642.75,29626.75,631.0,9.0,16.0,5.397609870879052,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2549,2026-07-06 09:30:00,2026-07-06 09:30:00,NY,2,29835.5,29819.5,631.0,9.0,16.0,5.362739018953931,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2550,2026-07-07 09:30:00,2026-07-07 09:30:00,NY,2,29592.75,29576.75,631.0,9.0,16.0,5.406729688859603,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2554,2026-07-10 09:30:00,2026-07-10 09:30:00,NY,2,29834.5,29818.5,631.0,9.0,16.0,5.362918768539778,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2559,2026-07-16 09:30:00,2026-07-16 09:30:00,NY,2,29465.75,29449.75,631.0,9.0,16.0,5.430033174108923,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2560,2026-07-17 09:30:00,2026-07-17 09:30:00,NY,2,28607.5,28591.5,631.0,9.0,16.0,5.592938914620292,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2561,2026-07-19 18:00:00,2026-07-19 18:00:00,WEEKLY,2,28747.5,28737.5,391.0,9.0,10.0,3.478563353335073,10.0,True,0.0,NQ09B SELL WEEKLY W80
SELL,2562,2026-07-20 09:30:00,2026-07-20 09:30:00,NY,2,29044.75,29028.75,631.0,9.0,16.0,5.508740822351716,16.0,True,0.0,NQ09B SELL NY N130 TP2
SELL,2565,2026-07-22 18:00:00,2026-07-22 18:00:00,WEAK,1,29099.75,29089.75,195.5,4.5,10.0,3.4364556396532615,10.0,True,0.0,NQ09B SELL WEEKDAY 1800 D80
SELL,2568,2026-07-24 09:30:00,2026-07-24 09:30:00,NY,2,28539.75,28523.75,631.0,9.0,16.0,5.606215891870111,16.0,True,0.0,NQ09B SELL NY N130 TP2
