side,Trade number,route,entry_dt_tv,net,points,at_route_cap,anchor_et,anchor_utc,exact_30m_bar_overlap_files,full_30m_bar_files,full_bar_plus5m_files,full_bar_plus30m_files,same_et_date_candidate_files,nearest_window_boundary_minutes,nearest_file,nearest_file_start_utc,nearest_file_end_utc
BUY,2290,NY,2025-11-14 09:30:00,631.0,16.0,True,2025-11-14T09:30:00-05:00,2025-11-14T14:30:00+00:00,0,0,0,0,0,87270.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2298,NY,2025-11-20 09:30:00,631.0,16.0,True,2025-11-20T09:30:00-05:00,2025-11-20T14:30:00+00:00,0,0,0,0,0,95910.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2299,PREMIUM,2025-11-20 18:00:00,391.0,10.0,True,2025-11-20T18:00:00-05:00,2025-11-20T23:00:00+00:00,0,0,0,0,0,96420.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2301,WEEKLY,2025-11-23 18:00:00,391.0,10.0,True,2025-11-23T18:00:00-05:00,2025-11-23T23:00:00+00:00,0,0,0,0,0,100740.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2303,NY,2025-11-25 09:30:00,631.0,16.0,True,2025-11-25T09:30:00-05:00,2025-11-25T14:30:00+00:00,0,0,0,0,0,103110.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2305,NY,2025-11-27 09:30:00,631.0,16.0,True,2025-11-27T09:30:00-05:00,2025-11-27T14:30:00+00:00,0,0,0,0,0,105990.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2313,WEEKLY,2025-12-07 18:00:00,391.0,10.0,True,2025-12-07T18:00:00-05:00,2025-12-07T23:00:00+00:00,0,0,0,0,0,120900.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2315,PREMIUM,2025-12-08 18:00:00,391.0,10.0,True,2025-12-08T18:00:00-05:00,2025-12-08T23:00:00+00:00,0,0,0,0,0,122340.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2316,NY,2025-12-09 09:30:00,631.0,16.0,True,2025-12-09T09:30:00-05:00,2025-12-09T14:30:00+00:00,0,0,0,0,0,123270.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2317,NY,2025-12-10 09:30:00,631.0,16.0,True,2025-12-10T09:30:00-05:00,2025-12-10T14:30:00+00:00,0,0,0,0,0,124710.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2320,NY,2025-12-12 09:30:00,631.0,16.0,True,2025-12-12T09:30:00-05:00,2025-12-12T14:30:00+00:00,0,0,0,0,0,127590.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2321,WEEKLY,2025-12-14 18:00:00,391.0,10.0,True,2025-12-14T18:00:00-05:00,2025-12-14T23:00:00+00:00,0,0,0,0,0,130980.10017166288,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2324,NY,2025-12-17 09:30:00,631.0,16.0,True,2025-12-17T09:30:00-05:00,2025-12-17T14:30:00+00:00,0,0,0,0,0,134790.1001716629,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2329,WEEKLY,2025-12-21 18:00:00,391.0,10.0,True,2025-12-21T18:00:00-05:00,2025-12-21T23:00:00+00:00,0,0,0,0,0,141060.1001716629,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2336,NY,2025-12-29 09:30:00,631.0,16.0,True,2025-12-29T09:30:00-05:00,2025-12-29T14:30:00+00:00,0,0,0,0,0,152070.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2341,NY,2026-01-05 09:30:00,631.0,16.0,True,2026-01-05T09:30:00-05:00,2026-01-05T14:30:00+00:00,0,0,0,0,0,162150.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2344,NY,2026-01-08 09:30:00,631.0,16.0,True,2026-01-08T09:30:00-05:00,2026-01-08T14:30:00+00:00,0,0,0,0,0,166470.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2347,WEEKLY,2026-01-11 18:00:00,391.0,10.0,True,2026-01-11T18:00:00-05:00,2026-01-11T23:00:00+00:00,0,0,0,0,0,171300.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2351,NY,2026-01-14 09:30:00,631.0,16.0,True,2026-01-14T09:30:00-05:00,2026-01-14T14:30:00+00:00,0,0,0,0,0,175110.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2353,NY,2026-01-15 09:30:00,631.0,16.0,True,2026-01-15T09:30:00-05:00,2026-01-15T14:30:00+00:00,0,0,0,0,0,176550.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2354,NY,2026-01-16 09:30:00,631.0,16.0,True,2026-01-16T09:30:00-05:00,2026-01-16T14:30:00+00:00,0,0,0,0,0,177990.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2357,WEAK,2026-01-19 18:00:00,195.5,10.0,True,2026-01-19T18:00:00-05:00,2026-01-19T23:00:00+00:00,0,0,0,0,0,182820.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2360,NY,2026-01-21 09:30:00,631.0,16.0,True,2026-01-21T09:30:00-05:00,2026-01-21T14:30:00+00:00,0,0,0,0,0,185190.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2362,PREMIUM,2026-01-22 18:00:00,391.0,10.0,True,2026-01-22T18:00:00-05:00,2026-01-22T23:00:00+00:00,0,0,0,0,0,187140.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2365,NY,2026-01-26 09:30:00,631.0,16.0,True,2026-01-26T09:30:00-05:00,2026-01-26T14:30:00+00:00,0,0,0,0,0,192390.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2367,PREMIUM,2026-01-27 18:00:00,391.0,10.0,True,2026-01-27T18:00:00-05:00,2026-01-27T23:00:00+00:00,0,0,0,0,0,194340.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2369,PREMIUM,2026-01-28 18:00:00,391.0,10.0,True,2026-01-28T18:00:00-05:00,2026-01-28T23:00:00+00:00,0,0,0,0,0,195780.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2370,NY,2026-01-29 09:30:00,631.0,16.0,True,2026-01-29T09:30:00-05:00,2026-01-29T14:30:00+00:00,0,0,0,0,0,196710.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2371,WEAK,2026-01-29 18:00:00,195.5,10.0,True,2026-01-29T18:00:00-05:00,2026-01-29T23:00:00+00:00,0,0,0,0,0,197220.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2376,NY,2026-02-03 09:30:00,631.0,16.0,True,2026-02-03T09:30:00-05:00,2026-02-03T14:30:00+00:00,0,0,0,0,0,203910.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2380,NY,2026-02-05 09:30:00,631.0,16.0,True,2026-02-05T09:30:00-05:00,2026-02-05T14:30:00+00:00,0,0,0,0,0,206790.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2383,WEEKLY,2026-02-08 18:00:00,391.0,10.0,True,2026-02-08T18:00:00-05:00,2026-02-08T23:00:00+00:00,0,0,0,0,0,211620.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2384,NY,2026-02-09 09:30:00,631.0,16.0,True,2026-02-09T09:30:00-05:00,2026-02-09T14:30:00+00:00,0,0,0,0,0,212550.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2386,NY,2026-02-11 09:30:00,631.0,16.0,True,2026-02-11T09:30:00-05:00,2026-02-11T14:30:00+00:00,0,0,0,0,0,215430.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2394,NY,2026-02-18 09:30:00,631.0,16.0,True,2026-02-18T09:30:00-05:00,2026-02-18T14:30:00+00:00,0,0,0,0,0,225510.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2399,NY,2026-02-24 09:30:00,631.0,16.0,True,2026-02-24T09:30:00-05:00,2026-02-24T14:30:00+00:00,0,0,0,0,0,234150.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2413,WEEKLY,2026-03-08 18:00:00,391.0,10.0,True,2026-03-08T18:00:00-04:00,2026-03-08T22:00:00+00:00,0,0,0,0,0,251880.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2416,NY,2026-03-10 09:30:00,631.0,16.0,True,2026-03-10T09:30:00-04:00,2026-03-10T13:30:00+00:00,0,0,0,0,0,254250.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2418,NY,2026-03-11 09:30:00,631.0,16.0,True,2026-03-11T09:30:00-04:00,2026-03-11T13:30:00+00:00,0,0,0,0,0,255690.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2420,WEAK,2026-03-12 18:00:00,195.5,10.0,True,2026-03-12T18:00:00-04:00,2026-03-12T22:00:00+00:00,0,0,0,0,0,257640.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2430,NY,2026-03-23 09:30:00,631.0,16.0,True,2026-03-23T09:30:00-04:00,2026-03-23T13:30:00+00:00,0,0,0,0,0,272970.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2436,PREMIUM,2026-03-26 18:00:00,391.0,10.0,True,2026-03-26T18:00:00-04:00,2026-03-26T22:00:00+00:00,0,0,0,0,0,277800.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2439,NY,2026-03-30 09:30:00,631.0,16.0,True,2026-03-30T09:30:00-04:00,2026-03-30T13:30:00+00:00,0,0,0,0,0,283050.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2448,NY,2026-04-08 09:30:00,631.0,16.0,True,2026-04-08T09:30:00-04:00,2026-04-08T13:30:00+00:00,0,0,0,0,0,296010.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2449,NY,2026-04-09 09:30:00,631.0,16.0,True,2026-04-09T09:30:00-04:00,2026-04-09T13:30:00+00:00,0,0,0,0,0,297450.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2451,WEEKLY,2026-04-12 18:00:00,391.0,10.0,True,2026-04-12T18:00:00-04:00,2026-04-12T22:00:00+00:00,0,0,0,0,0,302280.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2454,NY,2026-04-14 09:30:00,631.0,16.0,True,2026-04-14T09:30:00-04:00,2026-04-14T13:30:00+00:00,0,0,0,0,0,304650.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2455,NY,2026-04-15 09:30:00,631.0,16.0,True,2026-04-15T09:30:00-04:00,2026-04-15T13:30:00+00:00,0,0,0,0,0,306090.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2457,NY,2026-04-17 09:30:00,631.0,16.0,True,2026-04-17T09:30:00-04:00,2026-04-17T13:30:00+00:00,0,0,0,0,0,308970.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2458,WEEKLY,2026-04-19 18:00:00,391.0,10.0,True,2026-04-19T18:00:00-04:00,2026-04-19T22:00:00+00:00,0,0,0,0,0,312360.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2459,NY,2026-04-20 09:30:00,631.0,16.0,True,2026-04-20T09:30:00-04:00,2026-04-20T13:30:00+00:00,0,0,0,0,0,313290.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2461,NY,2026-04-21 09:30:00,631.0,16.0,True,2026-04-21T09:30:00-04:00,2026-04-21T13:30:00+00:00,0,0,0,0,0,314730.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2466,WEAK,2026-04-23 18:00:00,195.5,10.0,True,2026-04-23T18:00:00-04:00,2026-04-23T22:00:00+00:00,0,0,0,0,0,318120.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2468,WEEKLY,2026-04-26 18:00:00,391.0,10.0,True,2026-04-26T18:00:00-04:00,2026-04-26T22:00:00+00:00,0,0,0,0,0,322440.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2469,NY,2026-04-27 09:30:00,631.0,16.0,True,2026-04-27T09:30:00-04:00,2026-04-27T13:30:00+00:00,0,0,0,0,0,323370.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2472,PREMIUM,2026-04-29 18:00:00,391.0,10.0,True,2026-04-29T18:00:00-04:00,2026-04-29T22:00:00+00:00,0,0,0,0,0,326760.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2474,WEAK,2026-04-30 18:00:00,195.5,10.0,True,2026-04-30T18:00:00-04:00,2026-04-30T22:00:00+00:00,0,0,0,0,0,328200.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2477,NY,2026-05-04 09:30:00,631.0,16.0,True,2026-05-04T09:30:00-04:00,2026-05-04T13:30:00+00:00,0,0,0,0,0,333450.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2482,NY,2026-05-07 09:30:00,631.0,16.0,True,2026-05-07T09:30:00-04:00,2026-05-07T13:30:00+00:00,0,0,0,0,0,337770.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2483,WEAK,2026-05-07 18:00:00,195.5,10.0,True,2026-05-07T18:00:00-04:00,2026-05-07T22:00:00+00:00,0,0,0,0,0,338280.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
BUY,2485,WEEKLY,2026-05-10 18:00:00,391.0,10.0,True,2026-05-10T18:00:00-04:00,2026-05-10T22:00:00+00:00,0,0,0,0,0,342600.10017166287,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_09_14_TO_09_19\EXTRACTED_696a2d5ed7ad\glbx-mdp3-20250914.tbbo.NQU5.dbn.zst,2025-09-14 22:00:00+00:00,2025-09-14 23:59:53.989700227+00:00
