trade_number,entry_time_et,route,source_status,control_class,control_pair_net,active_symbol,diagnostic,stop_mode,extra_ticks,status,direction,proof_time_utc,proof_trigger,entry_time_utc,entry_price,chase_points,spread_points,target,stop,trade_taken,exit_reason,exit_time_utc,exit_price,candidate_net,delta_vs_control
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23910.75,0.25,1.25,23925.5,23908.5,True,STOP,2025-08-15 13:30:00.146488255+00:00,23908.0,-119.0,-1.0
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23910.75,0.25,1.25,23925.5,23909.75,True,STOP,2025-08-15 13:30:00.004084377+00:00,23908.5,-99.0,19.0
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23911.25,0.25,1.25,23925.5,23908.5,True,STOP,2025-08-15 13:30:00.146488255+00:00,23907.5,-159.0,-41.0
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23911.25,0.25,1.25,23925.5,23910.25,True,STOP,2025-08-15 13:30:00.004084377+00:00,23908.0,-139.0,-21.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24113.25,1.25,6.75,24105.0,24116.0,True,STOP,2025-09-14 22:00:00.090704431+00:00,24120.0,-279.0,-161.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24113.25,1.25,6.75,24105.0,24114.25,True,STOP,2025-09-14 22:00:00.090704431+00:00,24120.0,-279.0,-161.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24113.0,1.25,6.75,24105.0,24116.0,True,STOP,2025-09-14 22:00:00.090704431+00:00,24120.25,-299.0,-181.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24113.0,1.25,6.75,24105.0,24114.0,True,STOP,2025-09-14 22:00:00.090704431+00:00,24120.25,-299.0,-181.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24112.75,1.25,6.75,24105.0,24116.0,True,STOP,2025-09-14 22:00:00.090704431+00:00,24120.5,-319.0,-201.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24112.75,1.25,6.75,24105.0,24113.75,True,STOP,2025-09-14 22:00:00.090704431+00:00,24120.5,-319.0,-201.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24112.25,1.25,6.75,24105.0,24116.0,True,STOP,2025-09-14 22:00:00.090704431+00:00,24121.0,-359.0,-241.0
2223,2025-09-14 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-09-14 22:00:00.090704431+00:00,24114.5,2025-09-14 22:00:00.090704431+00:00,24112.25,1.25,6.75,24105.0,24113.25,True,STOP,2025-09-14 22:00:00.090704431+00:00,24121.0,-359.0,-241.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24419.25,0.0,0.5,24434.75,24417.75,True,STOP,2025-09-15 13:30:00.075979975+00:00,24417.75,-69.0,49.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24419.25,0.0,0.5,24434.75,24418.25,True,STOP,2025-09-15 13:30:00.050882255+00:00,24418.25,-49.0,69.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24419.5,0.0,0.5,24434.75,24417.75,True,STOP,2025-09-15 13:30:00.075979975+00:00,24417.5,-89.0,29.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24419.5,0.0,0.5,24434.75,24418.5,True,STOP,2025-09-15 13:30:00.050439657+00:00,24418.25,-59.0,59.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24419.75,0.0,0.5,24434.75,24417.75,True,STOP,2025-09-15 13:30:00.075979975+00:00,24417.25,-109.0,9.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24419.75,0.0,0.5,24434.75,24418.75,True,STOP,2025-09-15 13:30:00.029880037+00:00,24418.25,-69.0,49.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24420.25,0.0,0.5,24434.75,24417.75,True,STOP,2025-09-15 13:30:00.075979975+00:00,24416.75,-149.0,-31.0
2224,2025-09-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-09-15 13:30:00.029880037+00:00,24419.25,2025-09-15 13:30:00.029880037+00:00,24420.25,0.0,0.5,24434.75,24419.25,True,STOP,2025-09-15 13:30:00.029880037+00:00,24417.75,-109.0,9.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24588.75,0.0,0.75,24604.5,24587.5,True,STOP,2025-09-16 13:30:00.138490135+00:00,24587.0,-79.0,39.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24588.75,0.0,0.75,24604.5,24587.75,True,STOP,2025-09-16 13:30:00.131886037+00:00,24587.75,-49.0,69.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24589.0,0.0,0.75,24604.5,24587.5,True,STOP,2025-09-16 13:30:00.138490135+00:00,24586.75,-99.0,19.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24589.0,0.0,0.75,24604.5,24588.0,True,STOP,2025-09-16 13:30:00.022596787+00:00,24587.75,-59.0,59.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24589.25,0.0,0.75,24604.5,24587.5,True,STOP,2025-09-16 13:30:00.138490135+00:00,24586.5,-119.0,-1.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24589.25,0.0,0.75,24604.5,24588.25,True,STOP,2025-09-16 13:30:00.022596787+00:00,24587.5,-79.0,39.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24589.75,0.0,0.75,24604.5,24587.5,True,STOP,2025-09-16 13:30:00.138490135+00:00,24586.0,-159.0,-41.0
2225,2025-09-16 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-09-16 13:30:00.022596787+00:00,24589.0,2025-09-16 13:30:00.022596787+00:00,24589.75,0.0,0.75,24604.5,24588.75,True,STOP,2025-09-16 13:30:00.022596787+00:00,24587.0,-119.0,-1.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24521.75,0.0,0.5,24537.25,24520.25,True,TARGET,2025-09-17 13:30:14.097234225+00:00,24537.25,611.0,39.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24521.75,0.0,0.5,24537.25,24520.75,True,STOP,2025-09-17 13:30:00.057383619+00:00,24520.75,-49.0,-621.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24522.0,0.0,0.5,24537.25,24520.25,True,TARGET,2025-09-17 13:30:14.097234225+00:00,24537.25,601.0,29.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24522.0,0.0,0.5,24537.25,24521.0,True,STOP,2025-09-17 13:30:00.002922291+00:00,24520.75,-59.0,-631.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24522.25,0.0,0.5,24537.25,24520.25,True,TARGET,2025-09-17 13:30:14.097234225+00:00,24537.25,591.0,19.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24522.25,0.0,0.5,24537.25,24521.25,True,STOP,2025-09-17 13:30:00.002117549+00:00,24520.75,-69.0,-641.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24522.75,0.0,0.5,24537.25,24520.25,True,TARGET,2025-09-17 13:30:14.097234225+00:00,24537.25,571.0,-1.0
2226,2025-09-17 09:30,NY,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-09-17 13:30:00.002117549+00:00,24521.75,2025-09-17 13:30:00.002117549+00:00,24522.75,0.0,0.5,24537.25,24521.75,True,STOP,2025-09-17 13:30:00.002117549+00:00,24520.25,-109.0,-681.0
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24504.0,4.75,5.75,24508.75,24497.75,True,STOP,2025-09-17 22:00:00.099248305+00:00,24497.0,-144.5,-85.5
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24504.0,4.75,5.75,24508.75,24503.0,True,STOP,2025-09-17 22:00:00.021525167+00:00,24498.25,-119.5,-60.5
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24504.25,4.75,5.75,24508.75,24497.75,True,STOP,2025-09-17 22:00:00.099248305+00:00,24496.75,-154.5,-95.5
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24504.25,4.75,5.75,24508.75,24503.25,True,STOP,2025-09-17 22:00:00.021525167+00:00,24498.0,-129.5,-70.5
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24504.5,4.75,5.75,24508.75,24497.75,True,STOP,2025-09-17 22:00:00.099248305+00:00,24496.5,-164.5,-105.5
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24504.5,4.75,5.75,24508.75,24503.5,True,STOP,2025-09-17 22:00:00.021525167+00:00,24497.75,-139.5,-80.5
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24505.0,4.75,5.75,24508.75,24497.75,True,STOP,2025-09-17 22:00:00.099248305+00:00,24496.0,-184.5,-125.5
2227,2025-09-17 18:00,WEEKDAY_WEAK,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,CONTROL_LOSER,-59.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-09-17 22:00:00.021525167+00:00,24499.25,2025-09-17 22:00:00.021525167+00:00,24505.0,4.75,5.75,24508.75,24504.0,True,STOP,2025-09-17 22:00:00.021525167+00:00,24497.25,-159.5,-100.5
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24679.5,0.0,0.5,24663.25,24680.25,True,STOP,2025-09-18 13:30:00.021592615+00:00,24680.5,-49.0,-621.0
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24679.5,0.0,0.5,24663.25,24680.5,True,STOP,2025-09-18 13:30:00.021592615+00:00,24680.5,-49.0,-621.0
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24679.25,0.0,0.5,24663.25,24680.25,True,STOP,2025-09-18 13:30:00.021592615+00:00,24680.75,-69.0,-641.0
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24679.25,0.0,0.5,24663.25,24680.25,True,STOP,2025-09-18 13:30:00.021592615+00:00,24680.75,-69.0,-641.0
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24679.0,0.0,0.5,24663.25,24680.25,True,STOP,2025-09-18 13:30:00.021592615+00:00,24681.0,-89.0,-661.0
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24679.0,0.0,0.5,24663.25,24680.0,True,STOP,2025-09-18 13:30:00.011009345+00:00,24680.5,-69.0,-641.0
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24678.5,0.0,0.5,24663.25,24680.25,True,STOP,2025-09-18 13:30:00.021592615+00:00,24681.5,-129.0,-701.0
2228,2025-09-18 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-09-18 13:30:00.011009345+00:00,24678.75,2025-09-18 13:30:00.011009345+00:00,24678.5,0.0,0.5,24663.25,24679.5,True,STOP,2025-09-18 13:30:00.011009345+00:00,24681.0,-109.0,-681.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24768.5,0.0,0.5,24784.0,24767.0,True,STOP,2025-09-19 13:30:00.009256491+00:00,24767.75,-39.0,79.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24768.5,0.0,0.5,24784.0,24767.5,True,STOP,2025-09-19 13:30:00.005529247+00:00,24768.0,-29.0,89.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24768.75,0.0,0.5,24784.0,24767.0,True,STOP,2025-09-19 13:30:00.009256491+00:00,24767.5,-59.0,59.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24768.75,0.0,0.5,24784.0,24767.75,True,STOP,2025-09-19 13:30:00.005529247+00:00,24767.75,-49.0,69.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24769.0,0.0,0.5,24784.0,24767.0,True,STOP,2025-09-19 13:30:00.009256491+00:00,24767.25,-79.0,39.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24769.0,0.0,0.5,24784.0,24768.0,True,STOP,2025-09-19 13:30:00.002401229+00:00,24767.5,-69.0,49.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24769.5,0.0,0.5,24784.0,24767.0,True,STOP,2025-09-19 13:30:00.009256491+00:00,24766.75,-119.0,-1.0
2229,2025-09-19 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQZ5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-09-19 13:30:00.002401229+00:00,24768.5,2025-09-19 13:30:00.002401229+00:00,24769.5,0.0,0.5,24784.0,24768.5,True,STOP,2025-09-19 13:30:00.002401229+00:00,24767.0,-109.0,9.0
