trade_number,entry_time,entry_time_utc,source_status,route,block,active_symbol,quantity,tp,sp,extra_ticks,arm_points,be_mode,status,baseline_outcome,first_exit_direction,first_exit_reason,first_exit_index,first_exit_time,buy_exit_reason,sell_exit_reason,buy_exit_index,sell_exit_index,buy_exit_price,sell_exit_price,baseline_buy_net,baseline_sell_net,baseline_pair_net,candidate_status,survivor,armed,arm_index,arm_time,candidate_exit_reason,candidate_exit_price,candidate_survivor_net,candidate_pair_net,delta_vs_baseline,classification
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,1,8.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.75,23093.75,-59.0,-99.0,-158.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23093.75,-99.0,-158.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,1,8.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.75,23093.75,-59.0,-99.0,-158.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23093.75,-99.0,-158.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,True,4.0,2025-08-05 22:00:00.022072179+00:00,PRICE_BE,23092.5,-49.0,-118.0,60.0,RAW_DOUBLE_STOP_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,True,4.0,2025-08-05 22:00:00.022072179+00:00,COST_COVER_BE,23092.5,-49.0,-118.0,60.0,RAW_DOUBLE_STOP_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,4.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,5.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,5.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,8.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,2,8.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.5,23094.0,-69.0,-109.0,-178.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.0,-109.0,-178.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,True,4.0,2025-08-05 22:00:00.022072179+00:00,PRICE_BE,23093.0,-69.0,-158.0,60.0,RAW_DOUBLE_STOP_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,True,4.0,2025-08-05 22:00:00.022072179+00:00,COST_COVER_BE,23093.0,-69.0,-158.0,60.0,RAW_DOUBLE_STOP_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,4.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,5.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,5.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,8.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2179,2025-08-05 18:00:00,2025-08-05T22:00:00+00:00,VALIDATED_SOURCE,WEEKDAY_PREMIUM,AUGUST,NQU5,2,10.0,1.0,4,8.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,1,2025-08-05 22:00:00.021693303+00:00,STOP,STOP,1,9,23090.0,23094.5,-89.0,-129.0,-218.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23094.5,-129.0,-218.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,4.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,5.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,5.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,8.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,0,8.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.5,23170.0,-49.0,-49.0,-98.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.0,-49.0,-98.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,AUGUST,NQU5,2,16.0,1.0,1,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,2,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,2,10,23168.25,23170.25,-59.0,-59.0,-118.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,23170.25,-59.0,-118.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
