trade_number,entry_time_et,entry_time_utc,source_status,route,active_symbol,quantity,tv_outcome,tv_pair_net,dna_tp,dna_sp,formula_tp,buy_entry_offset,sell_entry_offset,entry_offset_difference,geometry_mode,trigger_mode,start_offset_ms,status,raw_outcome,first_exit_direction,first_exit_reason,first_exit_time,buy_exit_reason,sell_exit_reason,buy_exit_price,sell_exit_price,raw_buy_net,raw_sell_net,raw_pair_net,buy_target,sell_target,buy_stop,sell_stop
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.102511363+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.030399991+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.030399991+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.103005837+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.102511363+00:00,STOP,STOP,24043.5,24045.25,-59.0,-49.0,-108.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24042.75,24045.25,-89.0,-49.0,-138.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.102511363+00:00,STOP,STOP,24043.5,24045.25,-59.0,-49.0,-108.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24042.75,24045.25,-89.0,-49.0,-138.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.102511363+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.030399991+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.030399991+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.103005837+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.102511363+00:00,STOP,STOP,24043.5,24045.25,-59.0,-49.0,-108.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24042.75,24045.25,-89.0,-49.0,-138.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.006217433+00:00,STOP,STOP,24043.75,24045.25,-49.0,-49.0,-98.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-13 13:30:00.102511363+00:00,STOP,STOP,24043.5,24045.25,-59.0,-49.0,-108.0,24060.75,24028.25,24043.75,24045.25
2188,2025-08-13 09:30:00,2025-08-13T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-13 13:30:00.506761203+00:00,STOP,STOP,24042.75,24045.25,-89.0,-49.0,-138.0,24060.75,24028.25,24043.75,24045.25
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.002120361+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.002120361+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.101065667+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-14 13:30:00.543101447+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.004159751+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.004159751+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.101065667+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.518301855+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.001561399+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.001561399+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.101065667+00:00,STOP,STOP,23857.0,23862.75,-49.0,-219.0,-268.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.518301855+00:00,STOP,STOP,23857.0,23858.75,-49.0,-59.0,-108.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.001561399+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.001561399+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.101065667+00:00,STOP,STOP,23857.0,23862.75,-49.0,-219.0,-268.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.518301855+00:00,STOP,STOP,23857.0,23858.75,-49.0,-59.0,-108.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.002120361+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.002120361+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.101065667+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-14 13:30:00.543101447+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.004159751+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.004159751+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.101065667+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.518301855+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.001561399+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.001561399+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.101065667+00:00,STOP,STOP,23857.0,23862.75,-49.0,-219.0,-268.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.518301855+00:00,STOP,STOP,23857.0,23858.75,-49.0,-59.0,-108.0,23874.0,23841.5,23857.0,23858.5
2189,2025-08-14 09:30:00,2025-08-14T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-14 13:30:00.001561399+00:00,STOP,STOP,23857.0,23858.5,-49.0,-49.0,-98.0,23874.0,23841.5,23857.0,23858.5
